address,area,icon,id,image_url,is_private,lat,lon,meta,name,offentlig_avtale,phone_number,region_type,same_location_as,slug,strengths,type,updated_at
"Åsgårdvegen 18, 9016 Tromsø","Nordland, Troms og Finnmark.",accel,98c9d278-ef7d-4c45-a9b9-821e95f2bb95,,False,69.6543500502814,18.928891665891786,,"Universitetssykehuset Nord-Norge, Rusbehandling Ung Tromsø",,77 75 49 78,1,Avrusning Tromsø. Restart Tromsø,universitetssykehuset-nord-norge-rusbehandling-ung-tromso,Enheten har fokus på mentaliseringsbasert terapi. Fokus på helhetlig integrert behandling i et biopsykososialt perspektiv. Individualtilpasset behandling i tillegg til gruppebehandling. Fokus på aktiviteter og treningstilbud. Tverrfaglig sammensatt personalgruppe med lang erfaring innen arbeid med rusmiddelavhengighet.,0,1 uke siden
"Folkenborgveien 198, 1850 Mysen",Helse Sør-Øst,accel,98c9d289-fc75-4693-b969-9b20ef8bf112,,True,59.53967324601598,11.290930147580955,,Phoenix Haga,,69 89 82 50,4,,phoenix-haga,"Enheten jobber systematisk med avhengighet som lidelse og behandling av dette. Videre får alle pasienter tilbud om individuell oppfølging av psykolog og psykiater. Alle somatiske tilstander blir kartlagt og fulgt opp av lege/sykepleier. Vi har egen jobbspesialist som jobber etter prinsippene i IPS (Individuell jobbstøtte). Skoletilbud. Musikkterapi. Tilbud om fysisk trening og friluftsliv. Tilbud om integrert ettervern, med oppfølging etter døgnbehandling i et til fem år. Vi har et godt utbygd tilbud til pårørende med eget familieteam.",0,2 år siden
"Hamangskogen 60, 1338 Sandvika",Bærum kommune,accel,98c9d286-1b6e-4fd3-9231-f5f42867da72,,False,59.89817012214078,10.51048214742948,,"Vestre Viken, Bærum DPS, Poliklinikk 4, ruspoliklinikken",,67 81 43 00,4,Bærum DPS har samlet sine poliklinikker for rus/tsb og psykisk helse på samme lokasjon,vestre-viken-baerum-dps-poliklinikk-4-ruspoliklinikken,"Ansatte med psykologfaglig, medisinskfaglig og sosialfaglig kompetanse med mange års erfaring innen TSB. Det tilbys både individuelle samtaler og gruppeterapi. Ruspoliklinikken tilbyr også LAR behandling til pasienter i Bærum. Det er tett samarbeid med både kommunale tjenester og andre poliklinikker, samt samarbeid med Avdeling for rus og avhengighet ved behov for innleggelse til avgiftning eller rusbehandling på døgn.",0,1 år siden
"Harald Pedersens gate 9B, 3182 Horten","Horten, Tønsberg og Holmestrand kommune",accel,98c9d282-f888-40f3-ab24-22c87c00ef3f,,False,59.4124081169059,10.47840453290777,,"Sykehuset i Vestfold, ARA LAR nord Horten",,90 60 53 19,4,Rus- og avhengighetspoliklinikk nord Horten,sykehuset-i-vestfold-ara-lar-nord-horten,"Helhetlig, tverrfaglig samarbeid",0,2 år siden
"Per Gynts vei 84, 1535 Moss","Østfold (eksklusiv Rømskog kommne, inklusiv Vestby kommune)",accel,98c9d284-0e18-46b7-913e-cbacc4179300,,False,59.44556290674751,10.694057289827674,,"Sykehuset Østfold, ARA Seksjon for utredning",,69 86 63 92 / 69 86 63 91,4,Seksjon for avrusning,sykehuset-ostfold-ara-seksjon-for-utredning,"Seksjonen tar imot rusmiddelavhengige kvinner og menn over 18 år som ønsker frivillig innleggelse, og pasienter innlagt med hjemmel i helse- og omsorgstjenesteloven § 10-2, tilbakehold i institusjon uten eget samtykke. Vi gir tilbud om å gjennomføre/sluttføre utredning og funksjonskartlegging samt stabiliseringsopphold etter henvisning fra poliklinikk for rus- og avhengighetsbehandling.",0,2 år siden
"Ulefossvegen 60, 3710 Skien","Hele Telemark men spesielt for Skien, Porsgrunn, Nome og Siljan. Vi har andre lokasjoner for de øvrige kommunene i Telemark",accel,98c9d283-ff71-462b-9e98-d0eb41163d54,,False,59.19352004878261,9.59475934140363,,"Sykehuset Telemark, Seksjon poliklinikk TSB, Skien",,35 00 35 87 / 35 00 36 19,4,"Vi er lokalisert på området til psykiatrisk klinikk, nært somatisk sykehus og lokal avrusningspost.",sykehuset-telemark-seksjon-poliklinikk-tsb-skien,,0,2 år siden
"Glengsgata 17, 1706 Sarpsborg",Sarpsborg og Rakkestad,accel,98c9d284-743c-4c44-82da-fd85728d0c8e,,False,59.28774356982839,11.111495400752334,,"Sykehuset Østfold, ARA Poliklinikk Sarpsborg",,69 86 98 00,4,,sykehuset-ostfold-ara-poliklinikk-sarpsborg,"Rusbehandling til innsatte i fengsel, mentaliseringsbasert behandling (individuelt og gruppe), traumebehandling, FACT, LAR, familie-/pårørendetilbud (alt organisert i mindre spesialiserte fagteam) + IPS/jobbspesialist Poliklinikk for rus- og avhengighetsbehandling skal gi tilbud til: - personer med rusproblemer eller avhengighet til rusmidler/vanedannende stoffer - foreldre/barn/søsken/ektefelle/partner til personer med rusmiddelmisbruk - personer med spilleavhengighet - veiledning til samarbeidspartnere som kommunale instanser eller andre Vi har et stort fokus på bred kartlegging i oppstartsfasen og fortsatt tverrfaglighet gjennom hele behandlingsløp. Alle nyhenviste får tilbud om kartlegging og vi har en visjon om null avslag.",0,2 år siden
"Tømmerkaia 9, 3732 Skien",Helse Sør-Øst,accel,98c9d28c-62e1-4c81-87f9-a6f190333123,,True,59.19772805657644,9.606076465285094,,Tyrilisenteret i Skien,,47 47 40 04,4,,tyrilisenteret-i-skien,"Enheten tilbyr døgnbehandling i fellesskap, for voksne med alvorlig rusmiddelavhengighet. En del av behandlingsplassene er reservert for unge. Beliggenheten, i en relativt ny bydel i vekst og utvikling, er skjermet og fredelig, samtidig som det er kort vei til byens tilbud. Skien og området rundt benyttes til utvikling og aktiviteter. Enhetens seilskute, «Ty», brukes til turer, og vedlikeholdes av et eget arbeidslag.",0,11 måneder siden
"Julie Eges gate 6, 4306 Sandnes","Sandnes, Sola, Time, Hå, Klepp, Egersund, Sokndal og Lund kommune",accel,98c9d27e-d21d-40a2-a5fe-578fc3b98253,,False,58.84952540731361,5.733251521217298,,"Helse Stavanger, ARA Ruspoliklinikk Sandnes",,51 51 41 70,3,,helse-stavanger-ara-ruspoliklinikk-sandnes,"Gode metoder for forståelse og behandling av komplekse traumer kombinert med rus, både individuelt og i grupper. I tillegg gir vi tilbud om behandling til både spillavhengige og gamingavhengige.",0,2 år siden
"Trondheimsveien 235, 0586 Oslo","Oslo (med unntak av bydelene Stovner, Alna og Grorud).",accel,98c9d281-23f8-4e6c-8d45-98c6109be42b,,False,59.939777660764804,10.790131439784465,,"Oslo universitetssykehus, ARA Seksjon rusakuttmottak og avgiftning",,23 03 43 10,4,"Rusakuttmottaket, to avgiftningsenheter for elektiv innleggelse, og en organisatorisk enhet med leger og psykologer som server hele seksjonen.",oslo-universitetssykehus-ara-seksjon-rusakuttmottak-og-avgiftning,"Avdeling rus- og avhengighetsbehandling har et helhetlig tilbud og dekker alle basistjenester, inkludert akutt, poliklinikk, ambulante tjenester, avrusning og døgnbehandling. Det er i avdelingen også eget pårørendetilbud for de som er berørt av rus og avhengighet. Vi har et nært samarbeid med behandlingstilbud i somatikk og psykisk helsevern i eget sykehus. Denne seksjonen har hovedfokus på akutte intervensjoner og avrusning. Behandlingsforløpene er i hovedsak korte, men enheten har også ansvar for tilbakehold etter §10-2 og §10-3. Behandlingstilbud tilpasses individuelt etter pasientens behov.",0,8 måneder siden
"Skytterhusveien 2, 9900 Kirkenes",,accel,98c9d278-6437-4e2c-aa0c-9f03a14943a9,,False,69.70916871825975,30.04515321177035,,"Finnmarkssykehuset, Klinikk Kirkenes, Voksenpsykiatrisk poliklinikk Kirkenes",,78 96 72 30,1,,finnmarkssykehuset-klinikk-kirkenes-voksenpsykiatrisk-poliklinikk-kirkenes,,0,11 måneder siden
"Kjærlighetsstien 30, 1781 Halden",Halden og Aremark,accel,98c9d284-529e-49af-bf89-8b699535bbec,,False,59.1312299390812,11.381393995484004,,"Sykehuset Østfold, ARA Poliklinikk Halden",,69 86 57 00,4,,sykehuset-ostfold-ara-poliklinikk-halden,Poliklinikk for rus- og avhengighetsbehandling skal gi tilbud til: - personer med rusproblemer eller avhengighet til rusmidler/vanedannende stoffer - foreldre/barn/søsken/ektefelle/partner til personer med rusmiddelmisbruk - personer med spilleavhengighet - veiledning til samarbeidspartnere som kommunale instanser eller andre Vi har et stort fokus på bred kartlegging i oppstartsfasen og fortsatt tverrfaglighet gjennom hele behandlingsløp. Alle nyhenviste får tilbud om kartlegging og vi har en visjon om null avslag.,0,2 år siden
"Sykehusveien 6, 4838 Arendal",Hovedsakelig gamle Aust-Agder.,accel,9b12e0cf-9549-4928-9ad8-045d0329e9dd,,False,58.467858530841866,8.754148759199996,,"Sørlandet sykehus, ARA Poliklinikk Agder, Arendal",,37019500,4,ARA Poliklinikk LAR,sorlandet-sykehus-ara-poliklinikk-agder-arendal,Regulær TSB-behandling,0,7 måneder siden
"Kirkeveien 206A, 1383 Asker",Asker kommune,accel,98c9d285-fdeb-437d-b5ea-f4a4a4ab44cc,,False,59.83438558863945,10.436631398404439,,"Vestre Viken, Asker DPS, Poliklinikk 2",,67 50 20 37,4,"Poliklinikk 1, Asker DPS",vestre-viken-asker-dps-poliklinikk-2,Poliklinikk 2 har et tverrfaglig spesialisert behandlingsteam (inkludert LAR). Tilbyr gruppebehandling.,0,2 år siden
"Håkonsgaten 1, 5015 Bergen",,accel,98c9d27d-b3dd-4a75-93f5-842dc05f45bf,,False,60.39453431630016,5.320993543253454,,"Helse Bergen, AFR seksjon forskning",,55 97 01 00,3,,helse-bergen-afr-seksjon-forskning,,2,4 måneder siden
"Håvundvegen 381, 3711 Skien",Helse Sør-Øst,accel,98c9d288-08dc-42b8-9230-845114b41b52,,True,59.16059809307893,9.658693109397012,,"Blå Kors klinikk Skien, Seksjon for ROP-TSB",,35 90 47 00,4,Seksjon familier og gravide,bla-kors-klinikk-skien-seksjon-for-rop-tsb,"Vår styrke er fokus på utredning samtidig som vi arbeider integrert med avhengighet, psykisk helse og ADL-ferdigheter.",0,1 måned siden
"Lagårdsveien 80, 4010 Stavanger",Stavanger kommune,accel,98c9d27e-b519-4e35-b1b7-5c174c9f6eba,,False,58.961010327475336,5.744973230882399,,"Helse Stavanger, ARA Oppsøkende behandlingsteam",,90 57 71 89,3,Virksomhet for Ambulerende oppfølgingstjenester,helse-stavanger-ara-oppsokende-behandlingsteam,Samhandler med aktuelle parter i hver enkelt sak.,0,4 måneder siden
"Maridalsveien 3, 0178 Oslo",,accel,98c9d28d-5bbe-4be5-8c4f-02181354794e,,False,59.91917840195296,10.74320206280177,,KORUS Oslo,,90125637,4,,korus-oslo,,2,2 år siden
"Kirkegata 2, 7601 Levanger",Tverrfaglig vurderingsinstans for TSB i Helse Nord-Trøndelag.,accel,98c9d28d-7b03-4d7b-9737-fb47854c7663,,False,63.74497230813714,11.284019636130004,,"Helse Nord-Trøndelag, ARA vurderingsteam",,74 09 80 00,2,"ARA poliklinikk og døgnenhet, Levanger Sykehuset Levanger.",helse-nord-trondelag-ara-vurderingsteam,Sammensetning: 2 helsesekretærer 2 overleger i psykiatri 1 psykologspesialist 1 klinisk sosionom,1,2 år siden
"Tysevegen 64, 5416 Stord",,accel,98c9d27e-73ef-4f71-a8fa-a2c96253ae8f,,False,59.792631339666436,5.512610379974497,,"Helse Fonna, Stord DPS TSB-poliklinikk",,53 49 07 06,3,Døgnpost allmenn og FACT-team,helse-fonna-stord-dps-tsb-poliklinikk,"Individuell tilpassing av oppfyljing, og kontinuitet i tilbod. Godt innarbeidet MI. Øvrig brei kompetanse i behandlingstilnærming. God kvalitet i LAR-oppfølging.",0,2 år siden
"Løvstadvegen 7, 2312 Ottestad",,accel,98c9d282-940f-4384-84a8-473f1ec44ae6,,False,60.783077718136695,11.118034550395514,,"Sykehuset Innlandet, ROPforsk",,91 50 62 00,4,,sykehuset-innlandet-ropforsk,,2,1 år siden
"Forskningsveien 7, 0373 Oslo","Bygdøy/Frogner, Vestre Aker og Ullern Bydel i Oslo",accel,98c9d286-7feb-4a56-b562-ba9714741900,,False,59.93874559160866,10.711439515731696,,"Diakonhjemmet sykehus, Enhet for rus og psykiatri",,22 02 98 00,4,,diakonhjemmet-sykehus-enhet-for-rus-og-psykiatri,"Tverrfaglig sammensetning med psykolog, sosionom og lege som sikrer at de fleste aspekter i pasientens liv blir kartlagt/vurdert. Det tilbys flere behandlingstilnærminger, og nært samarbeid med døgninstitusjoner.",0,2 år siden
"Lars Eriksens vei 10 D, 9016 Tromsø",Ruspoliklinikkens tilbud gjelder hele Universitetssykehuset Nord-Norge sitt ansvarsområde.,accel,98c9d278-ac66-4dc3-a6e0-6dbe3a1ebfc8,,False,69.66077323917143,18.925516940870562,,"Universitetssykehuset Nord-Norge, Ruspoliklinikken Tromsø",,77 75 48 60,1,,universitetssykehuset-nord-norge-ruspoliklinikken-tromso,"Ruspoliklinikken tilbyr behandling og utredning for pasienter med avhengighet til alle typer rusmidler, inkludert opioider (som ofte behandles i legemiddelassistert rehabilitering, LAR) og anabole steroider, med og uten psykisk lidelse som tilleggslidelse. Ved Ruspoliklinikken har vi også forebyggende familieteam, som er et tilbud til gravide og familier med barn i alderen 0-6 år der en eller begge foreldre har psykiske vansker og/eller rusmiddelproblemer. Eget tilbud for utlevering av LAR-medikamenter. IPS-tilbud i regi av enheten.",0,1 uke siden
"Wergelands vei 2, 3613 Kongsberg",,accel,98c9d28e-1913-4ce5-9016-058ffe65b0a5,,False,59.67042640889942,9.65554284470588,,"Vestre Viken, Kongsberg DPS, vurderingsteam",,32 72 58 50,4,,vestre-viken-kongsberg-dps-vurderingsteam,,1,2 år siden
"Einavegen 1820, 2843 Eina",Helse Sør-Øst,accel,98c9d288-882e-4da5-9cb1-286957e9724e,,True,60.54193806037414,10.653676178410102,,Blå Kors klinikk Innlandet,,48956938,4,,bla-kors-klinikk-innlandet,Vi er er fleksible og strekker oss langt for å tilpasse behandlingen individuelt.,0,11 måneder siden
"Presteseter 1, 2840 Reinsvoll",Opptaksområdet er fordelt på 42 kommuner i Innlandet. Enheten har en regionalt ansvar for hele Helse Sør-Øst.,accel,98c9d281-692e-48fe-85d6-7bbefd6ce6dc,,False,60.682657924807785,10.641637020087115,,"Sykehuset Innlandet, Enhet for gravide",,91 50 62 00,4,Enhet for familie og enhet for korttidsbehandling,sykehuset-innlandet-enhet-for-gravide,Enhetens styrke er 1: spisskompetanse på behandling av graviditet og samtidig bruk av rusmidler. 2: EMDR (traumebehandling i svangerskapet) 3: Et helhetlig behandlingstilbud som ivaretar pasientens komplekse problemområder.,0,11 måneder siden
"Lagårdsveien 78, 4010 Stavanger",,accel,98c9d27f-54c1-4fc3-a749-9b5731e7bc52,,False,58.96134042364451,5.743069072436296,,"Helse Stavanger, Regionalt kompetansesenter for rusmiddelforskning i Helse Vest",,48 13 67 02,3,,helse-stavanger-regionalt-kompetansesenter-for-rusmiddelforskning-i-helse-vest,,2,2 år siden
"Jens Bjelkes gate 77, 0652 Oslo",,accel,9e2da89e-d628-4a5f-a70d-985682352a01,,True,59.912285270148026,10.781957402897143,,Tyrili poliklinikk Oslo,,,4,,tyrili-poliklinikk-oslo,,0,11 måneder siden
"Håkonsgaten 1, 5015 Bergen",,accel,98c9d27c-b3a5-4342-aa12-37b4488ec486,,False,60.39343063768406,5.320100341669014,,"Helse Bergen, AFR seksjon LAR, heroinassistert behandling",,55 21 49 20,3,"Poliklinikk Engenhuset, Korttidspost Engenhuset, seksjon Forskning, seksjon Ambulant, KoRus",helse-bergen-afr-seksjon-lar-heroinassistert-behandling,,0,1 år siden
"Brunesveien 69, 4322 Sandnes",Sør-Rogaland,accel,98c9d27f-0a92-482e-99f9-56fa515b3345,,False,58.81168767768957,5.671568661238881,,"Helse Stavanger, ARA Veksthuset Rogaland",,90 41 83 85,3,,helse-stavanger-ara-veksthuset-rogaland,Veksthuset Rogaland er et døgnbasert behandlingstilbud for kvinner og menn fra 18 år med rusavhengighet og samtidig psykisk lidelse. Målgruppen vår er personer med samtidig rusavhengighet og komplekse traumer. Visjonen vår er: Veksthuset Rogaland - en viktig omvei.,0,2 år siden
"Torsbergveien 20, 3032 Drammen",Viken,accel,98c9d285-be51-4dc6-8ba4-99204dff24d9,,False,59.7162349922397,10.1473447014336,,"Vestre Viken, ARA Døgn Drammen, Behandlingsenhet 1",,32 86 14 50,4,ARA Behandlingsenhet 2 og Avgiftningsenhet 2,vestre-viken-ara-dogn-drammen-behandlingsenhet-1,,0,3 måneder siden
"Faldalsveien 411, 1900 Fetsund",Helse Sør-Øst,accel,98c9d288-e458-49fe-8d12-2ecf5a7e26bd,,True,59.95776083697366,11.182778714326028,,Frelsesarmeen Behandlingstunet Fetsund,,63 88 79 60,4,,frelsesarmeen-behandlingstunet-fetsund,"Lite utskiftning av personale, stabile ansatte med bred erfaring. Mange dyr og hester i aktiv bruk i behandlingen. Brukerråd som fungerer meget godt og hjelper til stadig utvikling og aktiv bruker-medvirkning.",0,2 år siden
"Henrik Bulls veg 111, 2052 Jessheim",,accel,98c9d280-33dd-464c-b851-15ca96bc9f7e,,False,60.14324117140377,11.176570002947768,,"Akershus universitetssykehus, ARA Øvre Romerike poliklinikk",,63 94 13 60,4,,akershus-universitetssykehus-ara-ovre-romerike-poliklinikk,Oppfølging av LAR-pasienter. Opprettelse og oppfølging av behandlingplaner med jevnlige evalueringer. God på samarbeid med pasienter og kommune. Traumebehandling med EMDR.,0,2 år siden
"Lade Allé 86, 7041 Trondheim",Helse Midt-Norge,accel,98c9d286-e03e-46ba-bfd7-ec6146864ceb,,True,63.44220619522633,10.464976999278662,,"Blå Kors klinikk Lade, Avrusningsavdelingen",,73 84 85 00,2,"Avdeling for alkohol- og medikamentavhengighet, ROP-avdelingen, Avdeling for gravide og småbarnsfamilier",bla-kors-klinikk-lade-avrusningsavdelingen,"Medisinsk overvåket abstinensbehandling. Avgiftning fra alle rusmidler og nedtrapping fra vanedannende medikamenter (beroligende, sovemedisin og smertelindrende medikamenter). Brukermedvirkning, relasjonsbygging, fysisk aktivitet og motiverende samtaler. Ukentlig gruppe med erfaringskonsulent og fagperson. Poliklinisk team som forbereder pasientene, og som ved behov kan følge dem opp i korte sekvenser etter utskrivelse. Vi tilbyr helt eller delvis poliklinisk/ambulant avrusning i tilfeller hvor det er aktuelt og pasienten ønsker det.",0,4 måneder siden
"Håvundvegen 381, 3711 Skien",Helse Sør-Øst,accel,98c9d288-4e4a-4181-b84c-c361abc5d9f6,,True,59.15752412820757,9.65401971993841,,"Blå Kors klinikk Skien, Seksjon for gravide og familier",,35 90 47 00,4,Seksjon ROP-TSB,bla-kors-klinikk-skien-seksjon-for-gravide-og-familier,"Tilbud til gravide og foreldre med små barn. Det jobbes med behandling for rusproblemene, tilknytning til barnet, sosiale ferdigheter, struktur og støtte i hverdagen.",0,1 måned siden
"Trasoppterrassen 25, 0672 Oslo",Helse Sør-Øst,accel,98c9d28c-2152-4d9c-882a-0213ae94700c,,True,59.904143520021364,10.849997148805645,,Trasoppklinikken,,23 34 82 00,4,"Poliklinikk, dagbehandling, familiepoliklinikk, avrusning, døgnavdeling",trasoppklinikken,"Oppfølging hele beh.forløpet (pol.klinikk/dagbehandling/mottak/avrusning/døgnbehandling/ oppfølging), pårørendefokus, fellesskap, elektiv tilnærming, 12-trinn, tverrfaglighet. God systematikk i kartlegging/utredning av et tverrfaglig team. Tilbud om individuell oppfølging, godt utarbeidet gruppetilbud både digitale og fysiske grupper, dagbehandlingstilbud, familiefokus. Mulighet til døgnbehandling ved behov. Hyppig evaluering.",0,1 år siden
"Vassendfeltet 3, 4741 Byglandsfjord",Primært Agder,accel,98c9d284-9210-4957-bfbb-0381c9a60747,,False,58.67161032495682,7.8033511625415,,"Sørlandet sykehus, ARA Døgnenhet Byglandsfjord",,38 13 27 50,4,,sorlandet-sykehus-ara-dognenhet-byglandsfjord,"Enheten tilbyr individuelle samtaler med primærkontakter / behandler, gruppetilbud, fysisk aktivitet, friluftsterapi, miljøterapi. Vi har en traumefokusert tilnærming.",0,7 måneder siden
"Schwachs gate 3, 7030 Trondheim",,accel,98c9d27a-fbab-4dad-83c1-898d711570c4,,False,63.41982459076786,10.388232369092417,,"St. Olavs hospital, Forskning og utvikling",,73 86 29 00,2,,st-olavs-hospital-forskning-og-utvikling,,2,2 år siden
"Torsbergveien 20, 3032 Drammen","Vestre Viken, Buskerud fylke.",accel,98c9d285-e2bc-4614-a802-4405fd7d6128,,False,59.71583676037995,10.145941180652317,,"Vestre Viken, ARA Poliklinikk, LAR Drammen",,32 86 13 30,4,ARA vurderingsteam,vestre-viken-ara-poliklinikk-lar-drammen,"ARA LAR Drammen samarbeider tett med kommunene og fastlegene ved å delta i alle våre pasienters ansvarsgrupper. Vi har god oversikt over hvilke øvrige tilbud som finnes både kommunalt og på spesialistnivå, slik at vi sikrer våre pasienter god oppfølging.",0,3 måneder siden
"Sonjatunveien 11, 9151 Storslett","Nordeisa, Kåfjord, Skjervøy og Kvænangen",accel,98c9d279-7078-4f04-943c-11fafb3e4a3a,,False,69.76398521681078,21.043879740554857,,"Universitetssykehuset Nord-Norge, Voksenpsykiatrisk poliklinikk Storslett",,76 17 28 30,1,BUP,universitetssykehuset-nord-norge-voksenpsykiatrisk-poliklinikk-storslett,,0,1 uke siden
"Kanalveien 5, 5068 Bergen",,accel,98c9d27d-b5cd-4653-8797-6e99b1a4696f,,False,60.37424989889363,5.339529276057654,,KORUS Bergen,,55 97 01 00,3,,korus-bergen,,2,2 år siden
"Arnold Dybjords vei 1, 3511 Hønefoss","Hol, Ål, Gol, Hemsedal, Nesbyen, Flå, Ringerike, Hole og Jevnaker",accel,98c9d286-63ff-45f4-86a5-74414dcb89c9,,False,60.13992361464485,10.264104131021947,,"Vestre Viken, Ringerike DPS, Poliklinikk Ringerike",,32 11 65 00,4,Voksenpsykiatrisk poliklinikk,vestre-viken-ringerike-dps-poliklinikk-ringerike,Helintegrering med voksenpsykiatrisk poliklinikk styrker tilgangen til legeressurser.,0,11 måneder siden
"Vestmoa 27, 6018 Ålesund",Sunnmøre,accel,98c9d27b-47c5-4b73-aac9-8c3a7828fbb1,,False,62.4725184444409,6.3421607393007005,,"Helse Møre og Romsdal, TSB-poliklinikk Ålesund behandlingssenter",,70 10 50 00,2,Avrusning og Korttids døgn,helse-more-og-romsdal-tsb-poliklinikk-alesund-behandlingssenter,Sammensetning av fagpersonell som bidrar til en helhetlig behandling. Variasjon i tilbudet med alt fra individuell oppfølging til gruppebehandling for de som er i overveielsesfasen til de som er etablert som rusfrie.,0,2 år siden
"Haraldsgata 16, 5528 Haugesund",Helse Vest,accel,98c9d287-4091-4640-9f9e-ac602d12297f,,True,59.407594555072855,5.273751985542572,,Blå Kors klinikk Haugaland,,52 73 30 00,3,"Poliklinikk, døgnbehandling med integrert avrusning, familieenhet",bla-kors-klinikk-haugaland,Organisasjonsmodell med et høykompetent behandlerteam som følger pasienten uahengig av omsorgsnivå. Således vil oppfølging etter døgnsekvens være helt naturlig og varierer i tid og innhold. Sekvensiell modell med høy grad av fleksibilitet tilpasset individuelle behov.,0,2 år siden
"Høgda 40, 1820 Spydeberg",Helse Sør-Øst,accel,98c9d28a-5967-4752-82e8-7f64326d82fc,,True,59.60604450731513,11.098695383969714,,"Stiftelsen Fossumkollektivet, Avdeling Gården",,69833120,4,,stiftelsen-fossumkollektivet-avdeling-garden,"Vi har en svært kompetent tverrfaglig behandling som omhandler egne medarbeidere knyttet til avdelingen med sosialfaglig kompetanse, sykepleiere, psykolog, psykiater, lege, pedagoger. I tillegg har Fossumkollektivet et helhetlig fokus på tvers av avdelinger",0,2 år siden
"Gamle Kragerøvei 32, 3770 Kragerø","Kragerø, Bamble, Drangedal",accel,98c9d283-f713-4f47-bff5-ac29a2b53fee,,False,58.881848320528604,9.410225398025268,,"Sykehuset Telemark, Seksjon poliklinikk TSB, Kragerø/Vestmar",,35 98 60 66,4,DPS Vestmar,sykehuset-telemark-seksjon-poliklinikk-tsb-kragerovestmar,,0,2 år siden
"Sjukehusvegen 9, 6770 Nordfjordeid","Stad, Gloppen, Stryn og Kinn",accel,98c9d27b-cc72-4d76-8068-6ddf17a4d8ff,,False,61.91792550503072,5.983009431813179,,"Helse Førde, Nordfjord psykiatrisenter, seksjon rus døgn",,57 86 43 30,3,Seksjon dag,helse-forde-nordfjord-psykiatrisenter-seksjon-rus-dogn,"Eininga vektlegg tillit framfor kontrolltiltak i behandlinga, skil ikkje mellom avrusing, stabilisering og behandling, integrerte tenester for psykisk helse og rus, tenesteutvikling der pasientane deltek, likeverdig samhandling med kommunane.",0,2 år siden
"Hagan 9, 6516 Kristiansund",,accel,98c9d28d-8946-4607-9fb2-a504ec0d62c1,,False,63.107750637145905,7.764409196180109,,"Helse Møre og Romsdal, Vurderingsteam DPS Kristiansund",,71 21 75 00,2,,helse-more-og-romsdal-vurderingsteam-dps-kristiansund,,1,2 år siden
"Løvstadveien 7, 2312 Ottestad",,accel,98c9d28d-60cd-4b75-95ff-015870f9dfa9,,False,60.78080302883059,11.10941216624695,,KORUS Øst,,913 08 352,4,,korus-ost,,2,2 år siden
«Ikke oppgitt»,Helse Sør-Øst,accel,98c9d28c-0133-42c3-af9c-bfcab1e74ef5,,True,60.646522012236886,10.476219962685162,,"Stiftelsen Solliakollektivet, Avdeling Raufoss",,61128700,4,,stiftelsen-solliakollektivet-avdeling-raufoss,"Bred faglig kompetanse. Helsepersonell, sosionomer, sykepleier/vernepleier, psykiater, lege, psykolog, erfaringskonsulenter, agronomer, snekker, kokker og egen lærer. Sollia er gode på en fullstendig avklaring av sitasjonen før endt behandling.",0,2 år siden
"Ulefossvegen 56, 3710 Skien",Telemark fylke,accel,98c9d283-d13a-4c15-8e86-1cbad3041d57,,False,59.193353815540185,9.587056722152273,,"Sykehuset Telemark, Seksjon avrusning",,35 00 59 70,4,,sykehuset-telemark-seksjon-avrusning,Tverrfaglig vurderingsteam for TSB - LAR,0,2 år siden
"Sykehusveien 25, 1474 Nordbyhagen",,accel,98c9d280-6ba6-4330-b9e9-79d26e13cad7,,False,59.93374347588659,10.989033530580599,,"Akershus universitetssykehus, Forskningsgruppe Rus og avhengighet",,,4,,akershus-universitetssykehus-forskningsgruppe-rus-og-avhengighet,,2,2 år siden
"Torget 10, 3210 Sandefjord",Larvik og Sandefjord kommune,accel,98c9d283-576a-4458-9a22-418703ced323,,False,59.133577020051405,10.226926055412465,,"Sykehuset i Vestfold, ARA LAR sør Sandefjord",,90 71 74 68,4,Rus- og avhengighetspoliklinikk sør Sandefjord,sykehuset-i-vestfold-ara-lar-sor-sandefjord,"Individuell tverrfaglig vurdering med hensyn til både medikamentvalg, kartlegging, utredning og behandling.",0,2 år siden
"Presteseter 1, 2840 Reinsvoll",Opptaksområdet er fordelt på 42 kommuner i Innlandet.,accel,98c9d281-8d1a-443f-ba10-e63ea1b17210,,False,60.68257379060106,10.643146730732475,,"Sykehuset Innlandet, Enhet for korttidsbehandling",,91 50 62 00,4,Enhet for familie og Enhet for gravide,sykehuset-innlandet-enhet-for-korttidsbehandling,"Enhet for korttidsbehandling tilbyr døgnbehandling til pasienter over 18 år med rus- og avhengighetsproblematikk i inntil 3 mnd. Enheten har ti plasser, og ivaretar i tillegg pasienter med vedtak etter Helse- og omsorgstjenestelovens §10-2 i Sykehuset Innlandet. Behandlingen er fundert på tverrfaglig miljøterapi med oppfølging av lege og psykolog.",0,2 år siden
"Schwachs gate 3, 7030 Trondheim",,accel,98c9d28d-587b-41d7-bb17-50d459891997,,False,63.425745709380124,10.395350733717176,,KORUS Midt,,73 86 29 00,2,,korus-midt,,2,2 år siden
