AntallPaVenteliste,AntallPlasser,Avtaledato,Delelistelege,ErSio,Fastlege,Fellesliste,Fradato,Id,LedigePlasser,Oppstartsarsak,Valgbar,VentelisteTilgjengelig,auth_year,birth_year,gender,icon,lat,lon,offentlig_avtale
71,600,2019-11-01T00:00:00,,False,,True,0001-01-01T00:00:00,100001889,0,,False,True,,,,filter,59.830371031066015,10.422979222399974,
34,600,2020-02-01T00:00:00,,False,,True,0001-01-01T00:00:00,100002058,0,,False,True,,,,filter,59.82611190196952,10.417382563013023,
10,1150,2019-03-01T00:00:00,,False,,False,0001-01-01T00:00:00,100001471,0,,False,True,,,,filter,59.83078117948314,10.427896836103539,
38,1400,2001-05-01T00:00:00,,False,,False,0001-01-01T00:00:00,4313,0,,False,True,,,,filter,59.74435841337179,10.38390724280369,
0,1200,2020-09-01T00:00:00,,False,,False,0001-01-01T00:00:00,100002342,21,,True,False,,,,filter,59.81409797886798,10.489467247378238,
2,725,2022-08-01T00:00:00,,False,,False,0001-01-01T00:00:00,100003668,0,,False,True,,,,filter,59.70357363129367,10.511108588478104,
2,1400,2019-05-01T00:00:00,,False,,False,0001-01-01T00:00:00,100001567,0,,False,True,,,,filter,59.865388965434924,10.483082965865513,
0,1300,2012-01-01T00:00:00,,False,,False,0001-01-01T00:00:00,1760,67,,True,False,,,,filter,59.80675800483084,10.480688112425428,
0,1300,2025-02-01T00:00:00,,False,,True,0001-01-01T00:00:00,100006171,12,,True,False,,,,filter,59.83383799036834,10.4198296254962,
1,1100,2018-06-01T00:00:00,,False,,False,0001-01-01T00:00:00,100001020,0,,False,True,,,,filter,59.81412080794859,10.490829258953562,
80,1000,2011-04-01T00:00:00,,False,,False,0001-01-01T00:00:00,4316,0,,False,True,,,,filter,59.74520684530592,10.39271059859541,
195,1400,2002-08-01T00:00:00,,False,,False,0001-01-01T00:00:00,4332,0,,False,True,,,,filter,59.544117038949416,10.560911019718166,
4,1350,2020-01-01T00:00:00,,False,,False,0001-01-01T00:00:00,100001958,0,,False,True,,,,filter,59.83638963582414,10.4363401796415,
0,600,,,False,,False,0001-01-01T00:00:00,100006550,548,,True,False,,,,filter,59.78444690971321,10.431452718195537,
0,600,,,False,,False,0001-01-01T00:00:00,100006724,587,,True,False,,,,filter,59.78152619855759,10.506498162796559,
0,1000,,,False,,False,0001-01-01T00:00:00,100006994,87,,True,False,,,,filter,59.5452178722631,10.557764241715166,
0,1300,2024-01-01T00:00:00,,False,,False,0001-01-01T00:00:00,100005065,63,,True,False,,,,filter,59.74685988785815,10.342496176371572,
54,1350,2024-01-01T00:00:00,,False,,False,0001-01-01T00:00:00,100005078,0,,False,True,,,,filter,59.83753418724503,10.434900400540332,
164,1400,2023-03-24T00:00:00,,False,,False,0001-01-01T00:00:00,100004392,0,,False,True,,,,filter,59.86545680241297,10.487900727596077,
0,1300,2009-01-01T00:00:00,,False,,False,0001-01-01T00:00:00,1770,27,,True,False,,,,filter,59.832338789748064,10.475316428347297,
24,600,2017-10-01T00:00:00,,False,,False,0001-01-01T00:00:00,100000647,0,,False,True,,,,filter,59.70524900214334,10.510251949763342,
11,1400,2001-05-01T00:00:00,,False,,False,0001-01-01T00:00:00,1739,0,,False,True,,,,filter,59.83356080469395,10.427965630183728,
133,1350,2023-03-01T00:00:00,,False,,False,0001-01-01T00:00:00,100004323,0,,False,True,,,,filter,59.836285936969475,10.428110709199066,
37,600,2017-08-01T00:00:00,,False,,True,0001-01-01T00:00:00,100000583,0,,False,True,,,,filter,59.82558471119118,10.420101115474042,
11,1200,2018-02-01T00:00:00,,False,,False,0001-01-01T00:00:00,100000826,0,,False,True,,,,filter,62.85367859223456,7.163169239832176,
18,500,2001-05-01T00:00:00,,False,,False,0001-01-01T00:00:00,1313,0,,False,True,,,,filter,59.753032929525965,11.814121779732808,
9,600,2001-05-01T00:00:00,,False,,False,0001-01-01T00:00:00,1791,0,,False,True,,,,filter,59.88475857002509,11.557066280584776,
24,900,2022-03-01T00:00:00,,False,,False,0001-01-01T00:00:00,100003453,0,,False,True,,,,filter,62.85535909054908,7.15927406256688,
0,1200,2008-02-01T00:00:00,,False,,False,0001-01-01T00:00:00,1795,115,,True,False,,,,filter,59.88840590315251,11.562214522120582,
75,900,2001-09-01T00:00:00,,False,,False,0001-01-01T00:00:00,1794,0,,False,True,,,,filter,59.88679079549389,11.556599328215887,
0,700,2025-10-01T00:00:00,,False,,False,0001-01-01T00:00:00,100006676,546,,True,False,,,,filter,59.9259291297709,11.449693891802909,
185,800,2023-09-01T00:00:00,,False,,False,0001-01-01T00:00:00,100004802,0,,False,True,,,,filter,59.885685840883525,11.555441770046565,
0,950,2020-08-01T00:00:00,,False,,False,0001-01-01T00:00:00,100002326,222,,True,False,,,,filter,62.85090458901142,7.16354060229906,
82,600,2023-09-01T00:00:00,,False,,False,0001-01-01T00:00:00,100004803,0,,False,True,,,,filter,59.883524903959085,11.56736498157995,
125,870,2012-01-01T00:00:00,,False,,False,0001-01-01T00:00:00,1803,0,,False,True,,,,filter,62.85573966954877,7.157973338939565,
84,675,2024-08-01T00:00:00,,False,,False,0001-01-01T00:00:00,100005638,0,,False,True,,,,filter,59.88106514106715,11.564012076984254,
0,1000,2025-10-01T00:00:00,,False,,False,0001-01-01T00:00:00,100006677,360,,True,False,,,,filter,59.92152570821734,11.446082238420516,
13,900,2018-02-01T00:00:00,,False,,False,0001-01-01T00:00:00,100000854,0,,False,True,,,,filter,59.796700354951184,11.470009860308798,
51,600,2025-09-01T00:00:00,,False,,False,0001-01-01T00:00:00,100006563,0,,False,True,,,,filter,59.88422213374925,11.558078358610889,
0,900,2025-09-18T00:00:00,,False,,False,0001-01-01T00:00:00,100006723,187,,True,False,,,,filter,59.79707724312596,11.45766510207127,
0,900,2001-08-01T00:00:00,,False,,False,0001-01-01T00:00:00,1792,48,,True,False,,,,filter,62.85708153158241,7.161790335359924,
0,1150,2022-11-01T00:00:00,,False,,False,0001-01-01T00:00:00,100004014,96,,True,False,,,,filter,59.79748070779851,11.463248968317929,
46,675,2024-01-01T00:00:00,,False,,False,0001-01-01T00:00:00,100005155,0,,False,True,,,,filter,59.88219377909775,11.561607378455685,
0,1050,2013-10-01T00:00:00,,False,,False,0001-01-01T00:00:00,1807,15,,True,False,,,,filter,59.71514615992545,11.443519409650454,
0,750,2025-10-01T00:00:00,,False,,False,0001-01-01T00:00:00,100006675,292,,True,False,,,,filter,59.92237176436913,11.453995673279183,
0,950,2024-01-01T00:00:00,,False,,False,0001-01-01T00:00:00,100005100,57,,True,False,,,,filter,59.91867738420494,10.580015858651432,
4,2070,2015-10-01T00:00:00,,False,,False,0001-01-01T00:00:00,1706,0,,False,True,,,,filter,59.920179504384855,10.587855826607015,
5,500,2023-06-01T00:00:00,,False,,False,0001-01-01T00:00:00,100004572,0,,False,True,,,,filter,59.90422190187782,10.511832860460537,
26,1300,2024-09-01T00:00:00,,False,,False,0001-01-01T00:00:00,100005800,0,,False,True,,,,filter,59.89363418246099,10.621722736141638,
16,810,2001-05-01T00:00:00,,False,,False,0001-01-01T00:00:00,1592,0,,False,True,,,,filter,59.92121290358521,10.490723359233892,
0,1100,2001-05-01T00:00:00,,False,,False,0001-01-01T00:00:00,1591,34,,True,False,,,,filter,59.92675191002617,10.488088514522762,
0,1850,2019-02-01T00:00:00,,False,,False,0001-01-01T00:00:00,100001438,81,,True,False,,,,filter,59.90548596010052,10.619716826816564,
0,500,2025-08-01T00:00:00,,False,,False,0001-01-01T00:00:00,100006554,0,,False,True,,,,filter,59.90140382144452,10.504587438961147,
9,1850,2001-05-01T00:00:00,,False,,False,0001-01-01T00:00:00,1589,0,,False,True,,,,filter,59.89519563950414,10.612666271840004,
0,1200,2006-10-01T00:00:00,,False,,False,0001-01-01T00:00:00,1681,14,,True,False,,,,filter,59.88890693664724,10.503980118891137,
80,1400,2010-06-01T00:00:00,,False,,False,0001-01-01T00:00:00,1703,0,,False,True,,,,filter,59.893400206823486,10.525352307834508,
16,1100,2025-04-01T00:00:00,,False,,False,0001-01-01T00:00:00,100006371,0,,False,True,,,,filter,59.91148561977152,10.602686376772683,
83,1000,2019-12-01T00:00:00,,False,,False,0001-01-01T00:00:00,100001938,0,,False,True,,,,filter,59.89862632780096,10.511994667772367,
33,1300,2001-05-01T00:00:00,,False,,False,0001-01-01T00:00:00,1588,0,,False,True,,,,filter,59.93014999447248,10.5908363567765,
48,1200,2001-05-01T00:00:00,,False,,False,0001-01-01T00:00:00,1587,0,,False,True,,,,filter,59.909915100570224,10.605844420367236,
6,1450,2023-08-01T00:00:00,,False,,False,0001-01-01T00:00:00,100004636,0,,False,True,,,,filter,59.893495838680124,10.51831128910363,
10,1150,2025-10-01T00:00:00,,False,,False,0001-01-01T00:00:00,100006740,0,,False,True,,,,filter,59.892739764694745,10.623937120943129,
104,1200,2025-01-01T00:00:00,,False,,False,0001-01-01T00:00:00,100006043,0,,False,True,,,,filter,59.94464762777212,10.504151880010083,
14,1450,2011-06-01T00:00:00,,False,,False,0001-01-01T00:00:00,1675,0,,False,True,,,,filter,59.5298737249083,10.377005401470129,
62,1300,2013-03-01T00:00:00,,False,,False,0001-01-01T00:00:00,1709,0,,False,True,,,,filter,59.900936368197044,10.628350883788999,
6,1500,2022-05-01T00:00:00,,False,,False,0001-01-01T00:00:00,100003503,0,,False,True,,,,filter,59.89818711996243,10.52494996502181,
8,1200,2001-05-01T00:00:00,,False,,False,0001-01-01T00:00:00,1583,0,,False,True,,,,filter,59.90616355077207,10.473888862937375,
21,1000,2001-05-01T00:00:00,,False,,False,0001-01-01T00:00:00,1582,0,,False,True,,,,filter,59.91440994116548,10.597728705790546,
39,1000,2020-01-01T00:00:00,,False,,False,0001-01-01T00:00:00,100001953,0,,False,True,,,,filter,59.914098097580435,10.590541454513637,
24,900,2021-01-01T00:00:00,,False,,False,0001-01-01T00:00:00,100002587,0,,False,True,,,,filter,59.91555856055163,10.591393924282206,
0,820,2020-01-01T00:00:00,,False,,False,0001-01-01T00:00:00,100001971,15,,True,False,,,,filter,59.92316907311885,10.445141794163053,
37,1300,2001-05-01T00:00:00,,False,,False,0001-01-01T00:00:00,1617,0,,False,True,,,,filter,59.945939223854076,10.604392994084757,
0,1150,2021-05-01T00:00:00,,False,,False,0001-01-01T00:00:00,100002798,14,,True,False,,,,filter,59.89067276593008,10.497623338111426,
25,721,2024-12-01T00:00:00,,False,,False,0001-01-01T00:00:00,100006028,0,,False,True,,,,filter,59.8837612820957,10.500815984257944,
4,1240,2001-05-01T00:00:00,,False,,False,0001-01-01T00:00:00,1615,0,,False,True,,,,filter,59.902732206772676,10.503759405441686,
0,1000,2020-10-01T00:00:00,,False,,False,0001-01-01T00:00:00,100002455,22,,True,False,,,,filter,59.902082874505076,10.619914720214528,
313,1000,2014-06-01T00:00:00,,False,,True,0001-01-01T00:00:00,1702,0,,False,True,,,,filter,59.940150032882855,10.609120586240032,
0,1120,2001-05-01T00:00:00,,False,,False,0001-01-01T00:00:00,1614,8,,True,False,,,,filter,59.89373456807462,10.50233565487942,
14,1250,2021-03-01T00:00:00,,False,,False,0001-01-01T00:00:00,100002694,0,,False,True,,,,filter,59.917559894063885,10.592246204805962,
0,900,2025-09-01T00:00:00,,False,,False,0001-01-01T00:00:00,100006635,269,,True,False,,,,filter,59.91622733368442,10.582547767679687,
0,1150,2019-09-01T00:00:00,,False,,False,0001-01-01T00:00:00,100001811,94,,True,False,,,,filter,59.91673677441549,10.596069055745355,
1,1200,2024-07-01T00:00:00,,False,,False,0001-01-01T00:00:00,100005562,5,,True,False,,,,filter,59.889194601700886,10.511109610366013,
0,500,2024-01-01T00:00:00,,False,,False,0001-01-01T00:00:00,100005158,29,,True,False,,,,filter,59.893148802545575,10.632705087994145,
4,775,2024-11-01T00:00:00,,False,,False,0001-01-01T00:00:00,100005981,0,,False,True,,,,filter,59.90539013881825,10.4909645823148,
0,1300,2022-07-01T00:00:00,,False,,False,0001-01-01T00:00:00,100003616,344,,True,False,,,,filter,59.8930486916262,10.512551991985985,
0,500,2001-05-01T00:00:00,,False,,False,0001-01-01T00:00:00,1579,111,,True,False,,,,filter,59.919754384200644,10.589363480726249,
67,1000,2015-10-01T00:00:00,,False,,False,0001-01-01T00:00:00,1720,0,,False,True,,,,filter,59.9145253575131,10.589595558299068,
47,1000,2022-01-01T00:00:00,,False,,False,0001-01-01T00:00:00,100003228,0,,False,True,,,,filter,59.89377842363031,10.512729548061246,
8,1350,2023-11-01T00:00:00,,False,,False,0001-01-01T00:00:00,100004915,0,,False,True,,,,filter,59.925252717022495,10.492975108994605,
53,900,2013-11-01T00:00:00,,False,,False,0001-01-01T00:00:00,1690,0,,False,True,,,,filter,59.92069971006902,10.588855936335172,
21,1525,2014-07-01T00:00:00,,False,,False,0001-01-01T00:00:00,1716,0,,False,True,,,,filter,59.89465062768666,10.527026747907591,
0,1060,2021-06-01T00:00:00,,False,,False,0001-01-01T00:00:00,100002840,22,,True,False,,,,filter,59.89473843832854,10.512575646815007,
222,1000,2023-04-01T00:00:00,,False,,False,0001-01-01T00:00:00,100004432,0,,False,True,,,,filter,59.9210005835416,10.588299427597212,
61,1250,2018-01-01T00:00:00,,False,,False,0001-01-01T00:00:00,100000860,0,,False,True,,,,filter,59.94319092567428,10.615781676091906,
27,1000,2022-01-01T00:00:00,,False,,False,0001-01-01T00:00:00,100003214,0,,False,True,,,,filter,59.93967183274252,10.50951870060859,
0,950,2024-08-01T00:00:00,,False,,False,0001-01-01T00:00:00,100005650,12,,True,False,,,,filter,59.880311121799295,10.492002371004336,
1,900,2023-01-23T00:00:00,,False,,False,0001-01-01T00:00:00,100004295,0,,False,True,,,,filter,59.89632792889629,10.61343602475951,
0,1450,2023-03-01T00:00:00,,False,,False,0001-01-01T00:00:00,100004297,72,,True,False,,,,filter,59.8946002507921,10.52480717102774,
27,1200,2008-04-01T00:00:00,,False,,False,0001-01-01T00:00:00,1697,0,,False,True,,,,filter,59.918521124732,10.580426837853391,
196,1200,2010-06-01T00:00:00,,False,,False,0001-01-01T00:00:00,1577,0,,False,True,,,,filter,59.896757570559544,10.617978994351025,
0,1000,2024-04-01T00:00:00,,False,,False,0001-01-01T00:00:00,100005361,4,,True,False,,,,filter,59.881551953991334,10.49478261249627,
0,1200,2001-05-01T00:00:00,,False,,False,0001-01-01T00:00:00,1649,9,,True,False,,,,filter,59.94232298344857,10.506640765968339,
5,1000,2020-01-01T00:00:00,,False,,False,0001-01-01T00:00:00,100001972,0,,False,True,,,,filter,59.89086611467208,10.628349780051781,
65,1000,2001-05-01T00:00:00,,False,,False,0001-01-01T00:00:00,1607,0,,False,True,,,,filter,59.945076389029154,10.61469470606369,
58,1050,2001-05-01T00:00:00,,False,,False,0001-01-01T00:00:00,1606,0,,False,True,,,,filter,59.944650894460736,10.605726110070655,
6,1200,2021-07-01T00:00:00,,False,,False,0001-01-01T00:00:00,100002859,0,,False,True,,,,filter,59.89205585530829,10.524681565683226,
14,1300,2001-05-01T00:00:00,,False,,False,0001-01-01T00:00:00,1605,0,,False,True,,,,filter,59.941190491150266,10.60343278906435,
0,1000,2024-09-01T00:00:00,,False,,False,0001-01-01T00:00:00,100005751,36,,True,False,,,,filter,59.881709509399315,10.499180898766705,
101,1250,2018-03-01T00:00:00,,False,,False,0001-01-01T00:00:00,100000903,0,,False,True,,,,filter,59.94521323379614,10.61453889107584,
0,650,2025-10-01T00:00:00,,False,,False,0001-01-01T00:00:00,100006714,135,,True,False,,,,filter,59.9449738735181,10.49390947475306,
73,1250,2014-07-01T00:00:00,,False,,False,0001-01-01T00:00:00,1713,0,,False,True,,,,filter,59.91851798306376,10.584708572214131,
65,1250,2007-01-01T00:00:00,,False,,False,0001-01-01T00:00:00,1695,0,,False,True,,,,filter,59.94386025054381,10.602788145157625,
50,1200,2001-05-01T00:00:00,,False,,False,0001-01-01T00:00:00,1600,0,,False,True,,,,filter,59.91492001342838,10.60692091519626,
12,1200,2018-05-01T00:00:00,,False,,False,0001-01-01T00:00:00,100000911,0,,False,True,,,,filter,59.53316582102578,10.371195967007452,
0,1100,2025-08-01T00:00:00,,False,,False,0001-01-01T00:00:00,100006541,9,,True,False,,,,filter,59.94642541286672,10.504984980649981,
2,1450,2001-05-01T00:00:00,,False,,False,0001-01-01T00:00:00,1599,0,,False,True,,,,filter,59.892071743936974,10.62689395265093,
8,1050,2022-09-01T00:00:00,,False,,False,0001-01-01T00:00:00,100003709,0,,False,True,,,,filter,59.94155663215827,10.50995574854618,
0,1400,2023-03-01T00:00:00,,False,,False,0001-01-01T00:00:00,100004296,169,,True,False,,,,filter,59.89451258885506,10.521225719708484,
9,1000,2001-05-01T00:00:00,,False,,True,0001-01-01T00:00:00,1622,0,,False,True,,,,filter,59.94483612004805,10.613572843485068,
0,500,2024-12-01T00:00:00,,False,,False,0001-01-01T00:00:00,100006054,28,,True,False,,,,filter,59.90281605741145,10.505020445430635,
2,1600,2010-04-01T00:00:00,,False,,False,0001-01-01T00:00:00,1692,0,,False,True,,,,filter,59.88812011025553,10.51584134265259,
0,1000,2019-03-01T00:00:00,,False,,False,0001-01-01T00:00:00,100001505,8,,True,False,,,,filter,59.914189744314335,10.609599694514252,
0,1000,2014-09-01T00:00:00,,False,,False,0001-01-01T00:00:00,1714,263,,True,False,,,,filter,59.90443193066704,10.628819081867887,
56,1250,2014-10-01T00:00:00,,False,,True,0001-01-01T00:00:00,1696,0,,False,True,,,,filter,59.944824509876135,10.607377902511514,
78,1100,2014-01-01T00:00:00,,False,,False,0001-01-01T00:00:00,1691,0,,False,True,,,,filter,59.9141016431442,10.59368149866154,
0,1100,2024-09-01T00:00:00,,False,,False,0001-01-01T00:00:00,100005760,38,,True,False,,,,filter,59.926985663505675,10.491141940528482,
1,850,2020-11-01T00:00:00,,False,,False,0001-01-01T00:00:00,100002527,0,,False,True,,,,filter,59.93095256853604,10.442409960040147,
7,1400,2022-10-20T00:00:00,,False,,False,0001-01-01T00:00:00,100004008,0,,False,True,,,,filter,59.89386252541475,10.524395047898427,
22,800,2012-06-01T00:00:00,,False,,False,0001-01-01T00:00:00,1711,0,,False,True,,,,filter,59.88764768736352,10.513447489492922,
223,1150,2004-04-01T00:00:00,,False,,False,0001-01-01T00:00:00,1688,0,,False,True,,,,filter,59.531546469690774,10.362724372733712,
5,1400,2019-02-01T00:00:00,,False,,False,0001-01-01T00:00:00,100001426,0,,False,True,,,,filter,59.53432969283273,10.363275960841767,
0,1020,2023-03-01T00:00:00,,False,,False,0001-01-01T00:00:00,100004355,17,,True,False,,,,filter,59.92392051503977,10.486804447469368,
0,1250,2004-09-01T00:00:00,,False,,False,0001-01-01T00:00:00,1667,13,,True,False,,,,filter,59.88901629450151,10.521802787463887,
18,1100,2020-10-01T00:00:00,,False,,False,0001-01-01T00:00:00,100002454,0,,False,True,,,,filter,59.90217922517015,10.622654580176548,
0,500,2025-11-01T00:00:00,,False,,False,0001-01-01T00:00:00,100006776,344,,True,False,,,,filter,59.91012316940966,10.630947679289001,
0,1150,2001-05-01T00:00:00,,False,,False,0001-01-01T00:00:00,1636,0,,False,True,,,,filter,59.9417722341109,10.61330469819387,
11,1400,2005-02-01T00:00:00,,False,,False,0001-01-01T00:00:00,1672,0,,False,True,,,,filter,59.535627756009085,10.3728742656992,
5,930,2022-03-01T00:00:00,,False,,False,0001-01-01T00:00:00,100003340,0,,False,True,,,,filter,59.946060570660585,10.502371131020285,
0,1100,2001-05-01T00:00:00,,False,,False,0001-01-01T00:00:00,1638,42,,True,False,,,,filter,59.910895915175175,10.471540313153167,
0,500,2026-01-01T00:00:00,,False,,False,0001-01-01T00:00:00,100006907,249,,True,False,,,,filter,59.89255327846176,10.516015078655721,
66,1600,2008-05-01T00:00:00,,False,,False,0001-01-01T00:00:00,1573,0,,False,True,,,,filter,59.912211027476616,10.644876495828212,
0,1500,2001-05-01T00:00:00,,False,,False,0001-01-01T00:00:00,1640,19,,True,False,,,,filter,59.89231952090807,10.51882580157012,
46,1000,2020-01-01T00:00:00,,False,,False,0001-01-01T00:00:00,100001973,0,,False,True,,,,filter,59.89263777393486,10.624746799691827,
139,1050,2014-01-01T00:00:00,,False,,False,0001-01-01T00:00:00,1710,0,,False,True,,,,filter,59.90912029506483,10.603002227301436,
0,1350,2001-05-01T00:00:00,,False,,False,0001-01-01T00:00:00,1597,17,,True,False,,,,filter,59.88851847450831,10.493975947131428,
0,1250,2024-10-01T00:00:00,,False,,False,0001-01-01T00:00:00,100005832,168,,True,False,,,,filter,59.90953898508697,10.639630168790227,
10,1150,2023-04-01T00:00:00,,False,,False,0001-01-01T00:00:00,100004350,0,,False,True,,,,filter,59.89074718817109,10.525252799345974,
11,1250,2024-01-01T00:00:00,,False,,False,0001-01-01T00:00:00,100005121,0,,False,True,,,,filter,59.91544861715826,10.643551607794784,
0,500,2025-11-17T00:00:00,,False,,False,0001-01-01T00:00:00,100006831,393,,True,False,,,,filter,59.535494598472916,10.375244711202074,
0,1250,2016-05-01T00:00:00,,False,,False,0001-01-01T00:00:00,1721,62,,True,False,,,,filter,59.535322292462816,10.370430509351767,
23,1100,2020-05-01T00:00:00,,False,,False,0001-01-01T00:00:00,100002185,0,,False,True,,,,filter,59.91086339395273,10.610162748925164,
11,970,2024-10-01T00:00:00,,False,,False,0001-01-01T00:00:00,100005834,0,,False,True,,,,filter,59.94368092980121,10.51804077893561,
29,1200,2021-07-01T00:00:00,,False,,False,0001-01-01T00:00:00,100002873,0,,False,True,,,,filter,59.92581835896303,10.483182106069545,
60,1130,2016-09-01T00:00:00,,False,,False,0001-01-01T00:00:00,100000100,0,,False,True,,,,filter,59.894756543797115,10.616381977148224,
0,500,2022-04-14T00:00:00,,False,,False,0001-01-01T00:00:00,100003509,0,,False,True,,,,filter,59.90610751768412,10.503308028557296,
3,1500,2007-03-01T00:00:00,,False,,False,0001-01-01T00:00:00,1687,0,,False,True,,,,filter,59.89022774171898,10.511217559447761,
71,1050,2019-05-01T00:00:00,,False,,False,0001-01-01T00:00:00,100001571,0,,False,True,,,,filter,59.94101874956305,10.609607052951539,
0,500,2024-06-01T00:00:00,,False,,False,0001-01-01T00:00:00,100005530,293,,True,False,,,,filter,59.910751887260616,10.475993911346746,
0,1200,2011-07-01T00:00:00,,False,,False,0001-01-01T00:00:00,1704,15,,True,False,,,,filter,59.890263421955225,10.511990706199928,
0,1800,2022-06-01T00:00:00,,False,,False,0001-01-01T00:00:00,100003558,25,,True,False,,,,filter,59.89299966624472,10.632471745882457,
0,1000,2001-05-01T00:00:00,,False,,False,0001-01-01T00:00:00,1657,31,,True,False,,,,filter,59.88973774162515,10.504114270968746,
45,1000,2019-10-01T00:00:00,,False,,False,0001-01-01T00:00:00,100001846,0,,False,True,,,,filter,59.890712257353506,10.522157456119881,
0,1400,2008-01-01T00:00:00,,False,,False,0001-01-01T00:00:00,1683,67,,True,False,,,,filter,59.89329096595052,10.52278785361504,
6,1200,2001-05-01T00:00:00,,False,,False,0001-01-01T00:00:00,1658,0,,False,True,,,,filter,59.90602202539519,10.476038286306686,
2,1350,2015-01-01T00:00:00,,False,,False,0001-01-01T00:00:00,1717,0,,False,True,,,,filter,59.923667754352984,10.493863164911597,
39,1150,2018-04-01T00:00:00,,False,,False,0001-01-01T00:00:00,100000986,0,,False,True,,,,filter,59.90444876411585,10.493978804142014,
0,2500,2001-05-01T00:00:00,,False,,False,0001-01-01T00:00:00,1660,0,,False,True,,,,filter,59.89472298535784,10.52466726780728,
55,950,2022-09-01T00:00:00,,False,,False,0001-01-01T00:00:00,100003705,0,,False,True,,,,filter,59.91309127578466,10.589584048000848,
14,1000,2024-07-01T00:00:00,,False,,False,0001-01-01T00:00:00,100005559,0,,False,True,,,,filter,59.925277085710505,10.439043412461428,
0,1070,2023-01-01T00:00:00,,False,,False,0001-01-01T00:00:00,100004260,24,,True,False,,,,filter,59.947370436914554,10.509175539404218,
86,1000,2022-10-01T00:00:00,,False,,False,0001-01-01T00:00:00,100004000,0,,False,True,,,,filter,59.89652406215471,10.57401050800796,
0,1100,2017-01-01T00:00:00,,False,,False,0001-01-01T00:00:00,100000316,77,,True,False,,,,filter,59.897235227114,10.504838589610124,
258,1200,2012-12-01T00:00:00,,False,,False,0001-01-01T00:00:00,1705,0,,False,True,,,,filter,59.94328627640603,10.502116573125305,
6,1700,2016-01-01T00:00:00,,False,,False,0001-01-01T00:00:00,1718,0,,False,True,,,,filter,59.89249176194626,10.525003154969509,
0,600,2024-10-01T00:00:00,,False,,False,0001-01-01T00:00:00,100005886,103,,True,False,,,,filter,59.91386948884453,10.603330442710218,
0,1100,2001-09-01T00:00:00,,False,,False,0001-01-01T00:00:00,2142,15,,True,False,,,,filter,60.32692319346916,11.254490078545123,
0,850,2024-08-01T00:00:00,,False,,False,0001-01-01T00:00:00,100005698,170,,True,False,,,,filter,60.27958957689332,11.183659490442409,
15,1100,2025-11-13T00:00:00,,False,,False,0001-01-01T00:00:00,100006823,0,,False,True,,,,filter,60.283729592466734,11.178684796321397,
107,1200,2019-12-01T00:00:00,,False,,False,0001-01-01T00:00:00,100001942,0,,False,True,,,,filter,60.289050917482406,11.17665594060046,
44,1200,2011-04-01T00:00:00,,False,,False,0001-01-01T00:00:00,2148,0,,False,True,,,,filter,60.28430985222567,11.166225462781517,
37,1100,2023-03-01T00:00:00,,False,,False,0001-01-01T00:00:00,100004317,0,,False,True,,,,filter,60.27668378537625,11.176624780282214,
30,1200,2024-03-01T00:00:00,,False,,False,0001-01-01T00:00:00,100005216,0,,False,True,,,,filter,60.287457058701214,11.168304349969866,
0,1250,2024-12-01T00:00:00,,False,,False,0001-01-01T00:00:00,100006152,16,,True,False,,,,filter,60.32918999182811,11.26585657964856,
133,900,2010-04-01T00:00:00,,False,,False,0001-01-01T00:00:00,2154,0,,False,True,,,,filter,60.32401819350999,11.278523815525395,
98,1100,2015-09-01T00:00:00,,False,,False,0001-01-01T00:00:00,2159,0,,False,True,,,,filter,60.327087694881655,11.263009537797377,
145,1000,2016-10-01T00:00:00,,False,,False,0001-01-01T00:00:00,100000136,0,,False,True,,,,filter,60.326280894384944,11.257154574180122,
0,1050,2025-02-01T00:00:00,,False,,False,0001-01-01T00:00:00,100006202,60,,True,False,,,,filter,60.32697707232912,11.270332784374043,
26,900,2001-05-01T00:00:00,,False,,False,0001-01-01T00:00:00,2136,0,,False,True,,,,filter,60.28061649893665,11.172295514747887,
26,915,2009-12-01T00:00:00,,False,,False,0001-01-01T00:00:00,2146,0,,False,True,,,,filter,60.28206334065185,11.175777266451412,
187,1250,2016-11-01T00:00:00,,False,,False,0001-01-01T00:00:00,100000228,0,,False,True,,,,filter,60.32779141626117,11.276005074806331,
88,1100,2001-05-01T00:00:00,,False,,False,0001-01-01T00:00:00,2139,0,,False,True,,,,filter,60.27804469085836,11.180495791938222,
0,1100,2022-11-01T00:00:00,,False,,False,0001-01-01T00:00:00,100004078,2,,True,False,,,,filter,60.276649914000885,11.18040488702853,
0,1100,2020-02-01T00:00:00,,False,,False,0001-01-01T00:00:00,100002007,70,,True,False,,,,filter,60.27639636492843,11.171274525805233,
35,1050,2023-05-01T00:00:00,,False,,False,0001-01-01T00:00:00,100004499,0,,False,True,,,,filter,60.281073998525976,11.168516359663773,
13,1000,2023-05-01T00:00:00,,False,,False,0001-01-01T00:00:00,100004406,0,,False,True,,,,filter,60.283417598215216,11.174887534797787,
28,1500,2001-05-01T00:00:00,,False,,False,0001-01-01T00:00:00,2137,0,,False,True,,,,filter,60.28022716657049,11.182010489486345,
0,1000,2021-07-01T00:00:00,,False,,False,0001-01-01T00:00:00,100002889,6,,True,False,,,,filter,60.27746671714943,11.179164609171126,
