icon,lat,lon,offentlig_avtale,tooltip
instagram,58.03008641581196,7.468532075371475,,Navn: ØvrebyenHF: Helse SørØstBefolkning: 22668
instagram,58.0874038649338,6.80526401956258,,Navn: KjørestadHF: Helse SørØstBefolkning: 9538
instagram,58.296330513598036,6.6704745907068475,,Navn: Nedre SundeHF: Helse SørØstBefolkning: 13928
instagram,58.13382524853839,7.06559444879204,,Navn: Alleen - Berge - RosfjordHF: Helse SørØstBefolkning: 9900
instagram,58.49060723221765,7.249556163789359,,Navn: EikenHF: Helse SørØstBefolkning: 4492
instagram,58.59781208672422,7.834630123122078,,Navn: KyrkjebygdaHF: Helse SørØstBefolkning: 4972
instagram,58.60417976821304,7.449455751001106,,Navn: ForgardHF: Helse SørØstBefolkning: 925
instagram,58.69197309570231,5.608242409208287,,Navn: RimestadkrossenHF: Helse VestBefolkning: 47369
instagram,58.66331400763237,6.779759503141632,,Navn: TonstadHF: Helse SørØstBefolkning: 1827
instagram,58.462231970576376,6.015026571567848,,Navn: LagårdHF: Helse VestBefolkning: 18309
instagram,58.37656827849841,6.208021061328241,,Navn: Rossland/ÅvendalHF: Helse VestBefolkning: 6302
instagram,59.58535979629833,5.80738726540766,,Navn: KyrkjekrinsenHF: Helse VestBefolkning: 12600
instagram,59.0156294595959,6.066196404169504,,Navn: TunglandHF: Helse VestBefolkning: 14025
instagram,58.94870128414368,5.74182442621369,,Navn: JarlabanenHF: Helse VestBefolkning: 154450
instagram,58.85253281457256,5.718074851808545,,Navn: Stangeland 1HF: Helse VestBefolkning: 121573
instagram,59.17360113603845,5.87132688944806,,Navn: JudabergHF: Helse VestBefolkning: 6235
instagram,59.22247765572496,6.177344934589353,,Navn: HjelmenHF: Helse VestBefolkning: 2488
instagram,59.45961225734054,6.278588253837849,,Navn: SandsbygdaHF: Helse VestBefolkning: 3852
instagram,59.64893879099034,6.348034328455239,,Navn: FløgstadHF: Helse VestBefolkning: 4701
instagram,59.40236668468823,5.29623214188709,,Navn: GrønåsenHF: Helse VestBefolkning: 69672
instagram,59.255479068511704,5.199859699183234,,Navn: GrindhaugHF: Helse VestBefolkning: 26149
instagram,60.066507904384515,6.553014107566201,,Navn: Nyland - BygdabøenHF: Helse VestBefolkning: 10413
instagram,60.371657108968485,6.167172497735384,,Navn: ToloHF: Helse VestBefolkning: 7725
instagram,60.513071038353196,5.753018804521433,,Navn: JamneHF: Helse VestBefolkning: 5345
instagram,60.3223287387521,5.080246551052694,,Navn: FjellHF: Helse VestBefolkning: 31820
instagram,60.384881091555535,5.335718026913413,,Navn: Johannes Bruns GateHF: Helse VestBefolkning: 108772
instagram,60.47180210253475,5.338343374117601,,Navn: LitleåsenHF: Helse VestBefolkning: 53164
instagram,60.31864260599564,5.350116072822671,,Navn: NesttunHF: Helse VestBefolkning: 83482
instagram,60.382351149240456,5.208691328109433,,Navn: LeirvikHF: Helse VestBefolkning: 42032
instagram,60.41096788481412,5.222446625892672,,Navn: Myrane - Øvre KleppeHF: Helse VestBefolkning: 29552
instagram,60.524409525835004,5.510704317644747,,Navn: LonevågHF: Helse VestBefolkning: 9029
instagram,60.545142165186604,5.2971752533767065,,Navn: Knarvik SenterHF: Helse VestBefolkning: 27148
instagram,60.06980969899839,5.675223449307462,,Navn: GripneHF: Helse VestBefolkning: 3722
instagram,59.86161073603301,5.737948603162235,,Navn: TørreshaugenHF: Helse VestBefolkning: 11752
instagram,60.1631977289958,5.477669419787163,,Navn: Moberg YtreHF: Helse VestBefolkning: 21568
instagram,60.23076555838568,5.7492177336421335,,Navn: EikelandHF: Helse VestBefolkning: 6069
instagram,60.0977224816692,5.254711735523409,,Navn: Storebø - OmrådetHF: Helse VestBefolkning: 4530
instagram,59.79145566880954,5.193772238633558,,Navn: SvortlandHF: Helse VestBefolkning: 10062
instagram,59.787618647144576,5.496494961239177,,Navn: ÅsHF: Helse VestBefolkning: 25098
instagram,60.4497895128907,7.05986586748988,,Navn: Vik - LægreidHF: Helse VestBefolkning: 2918
instagram,60.62044881049307,6.414539946280885,,Navn: VangenHF: Helse VestBefolkning: 15621
instagram,61.096693232250416,5.486812682144841,,Navn: LavikHF: Helse VestBefolkning: 2432
instagram,60.791719125274355,4.9343175622314455,,Navn: SætreHF: Helse VestBefolkning: 8632
instagram,60.9370179086738,5.18076184312995,,Navn: DalsøyraHF: Helse VestBefolkning: 3104
instagram,61.35283712859751,5.422503371826735,,Navn: Dale - SlettelandHF: Helse VestBefolkning: 6473
instagram,61.59898906125624,5.0365286426327,,Navn: SentrumHF: Helse VestBefolkning: 11377
instagram,61.7374709629004,5.328760317265992,,Navn: Svelgen SentrumHF: Helse VestBefolkning: 2017
instagram,61.92574788076802,5.131958604185425,,Navn: KulenHF: Helse VestBefolkning: 6167
instagram,61.8585505869814,4.967811594531256,,Navn: HaugeHF: Helse VestBefolkning: 1598
instagram,62.04659882258702,5.301973772088223,,Navn: Selje - SeljaHF: Helse VestBefolkning: 2420
instagram,61.23050609148718,6.060761578488471,,Navn: Høyanger 4HF: Helse VestBefolkning: 4060
instagram,61.08686508123878,6.579436109267986,,Navn: ViksøyriHF: Helse VestBefolkning: 2618
instagram,61.446240281433106,5.915836307332793,,Navn: VieHF: Helse VestBefolkning: 19897
instagram,61.895520012359135,6.72043175252428,,Navn: VisnesHF: Helse VestBefolkning: 6629
instagram,62.14714182309909,6.080188160793852,,Navn: MyraneHF: Helse MidtBefolkning: 20896
instagram,61.911239258663564,6.002909886523352,,Navn: Lunden - Gjerde - OsnesHF: Helse VestBefolkning: 6399
instagram,61.771878276911835,6.205525535107419,,Navn: Sandane SentrumHF: Helse VestBefolkning: 6916
instagram,62.106915688656144,5.539485943810085,,Navn: FiskåHF: Helse MidtBefolkning: 3621
instagram,62.19941499454481,5.590125996963518,,Navn: LarsnesHF: Helse MidtBefolkning: 2586
instagram,61.23597234595721,7.104290819631133,,Navn: LeiteHF: Helse VestBefolkning: 11470
