address,icon,lat,lon,name,offentlig_avtale,source_url
"Tollbodg. 6, Postboks 138, 4662 Kristiansand",delete-alt,58.14510893470125,7.991440167905301,Boots apotek Kristiansand,,https://www.felleskatalogen.no/medisin/apotek/Kristiansand/boots-apotek-kristiansand-kristiansand
"Kråkerøyv. 2 A, 1671 Kråkerøy",delete-alt,59.207273861063335,10.930203933501259,Boots apotek Kråkerøy,,https://www.felleskatalogen.no/medisin/apotek/Fredrikstad/boots-apotek-kraakeroey-fredrikstad
"Austrheimv. 10, 5516 Haugesund",delete-alt,59.44108621225921,5.264059241973069,Boots apotek Kvalasenteret,,https://www.felleskatalogen.no/medisin/apotek/Haugesund/boots-apotek-kvalasenteret-haugesund
"Manetv. 2, 9100 Kvaløysletta",delete-alt,69.68646452671759,18.86243634445467,Boots apotek Kvaløysletta,,https://www.felleskatalogen.no/medisin/apotek/TromsoE/boots-apotek-kvaloeysletta-tromsoe
"Østmarkv. 2, Postboks 277, 7440 Trondheim",delete-alt,63.44906774045531,10.439292773532955,Boots apotek LadeTorget,,https://www.felleskatalogen.no/medisin/apotek/Trondheim/boots-apotek-ladetorget-trondheim
"Langbølgen 1, 1150 Oslo",delete-alt,59.87324543356391,10.80768879942807,Boots apotek Lambertseter,,https://www.felleskatalogen.no/medisin/apotek/Oslo/boots-apotek-lambertseter-lambertseter
"Landesenteret, Vestrev. 4, 1710 Sarpsborg",delete-alt,59.28977272927701,11.097822962373833,Boots apotek Lande,,https://www.felleskatalogen.no/medisin/apotek/Sarpsborg/boots-apotek-lande-sarpsborg
"Nansetg. 8, 3256 Larvik",delete-alt,59.05500894562511,10.031018122288238,Boots apotek Larvik,,https://www.felleskatalogen.no/medisin/apotek/Larvik/boots-apotek-larvik-larvik
"Lilleengv. 8, 1523 Moss",delete-alt,59.41752336937636,10.671099026179547,Boots apotek Lilleeng Helsepark,,https://www.felleskatalogen.no/medisin/apotek/Moss/boots-apotek-lilleeng-helsepark-moss
"Storg. 51, 2609 Lillehammer",delete-alt,61.11633444338713,10.463314559218544,Boots apotek Lillehammer,,https://www.felleskatalogen.no/medisin/apotek/Lillehammer/boots-apotek-lillehammer-lillehammer
"Stortorget 11, 2000 Lillestrøm",delete-alt,59.95514408814014,11.05216987157906,Boots apotek Lillestrøm,,https://www.felleskatalogen.no/medisin/apotek/LillestroEm/boots-apotek-lillestroem-lillestroem
"Linderud Senter, Erich Mogensøv. 38, Postboks 76 Linderud, 0517 Oslo",delete-alt,59.947192339579395,10.83523459203158,Boots apotek Linderud,,https://www.felleskatalogen.no/medisin/apotek/Oslo/boots-apotek-linderud-linderud
"Hardangerfjordv. 615, 5610 Øystese",delete-alt,60.386314949383134,6.209671691261415,Boots apotek Linnea,,https://www.felleskatalogen.no/medisin/apotek/OEystese/boots-apotek-linnea-oeystese
"Vestkanten, Loddefjordv. 2, Postboks 127 Loddefjord, 5171 Bergen",delete-alt,60.36357429821416,5.231701465402172,Boots apotek Loddefjord,,https://www.felleskatalogen.no/medisin/apotek/Bergen/boots-apotek-loddefjord-bergen
"Metro senter, Bibliotek g. 30, Postboks 79, 1471 Lørenskog",delete-alt,59.92763946308135,10.967067332013478,Boots apotek Lørenskog,,https://www.felleskatalogen.no/medisin/apotek/LoErenskog/boots-apotek-loerenskog-loerenskog
"Torgg. 81/83, Postboks 253, 2302 Hamar",delete-alt,60.797176745505304,11.065501134411498,Boots apotek Løven - Hamar,,https://www.felleskatalogen.no/medisin/apotek/Hamar/boots-apotek-loeven-hamar-hamar
"Magneten Senter, Moafjæra 14, 7606 Levanger",delete-alt,63.74163700430541,11.271709435726084,Boots apotek Magneten,,https://www.felleskatalogen.no/medisin/apotek/Levanger/boots-apotek-magneten-levanger
"Langelandsv. 13, 6010 Ålesund",delete-alt,62.463805849534964,6.352235006476903,Boots apotek Moa,,https://www.felleskatalogen.no/medisin/apotek/AAlesund/boots-apotek-moa-aalesund
"Storg. 23, 6413 Molde",delete-alt,62.736644903226356,7.165303765358078,Boots apotek Molde,,https://www.felleskatalogen.no/medisin/apotek/Molde/boots-apotek-molde-molde
"Helga Vaneksv. 1 F, 1281 Oslo",delete-alt,59.84814823304869,10.840585667356075,Boots apotek Mortensrud Torg,,https://www.felleskatalogen.no/medisin/apotek/Oslo/boots-apotek-mortensrud-torg-mortensrud
"Nardo senteret, Hans Baucksv. 1, Postboks 1662 Nardo, 7430 Trondheim",delete-alt,63.40280365617491,10.425156662355116,Boots apotek Nardo,,https://www.felleskatalogen.no/medisin/apotek/Trondheim/boots-apotek-nardo-trondheim
"Nesbyen kjøpesenter, Jordeshagen 3, 3540 Nesbyen",delete-alt,60.56825322419814,9.102424433969318,Boots apotek Nesbyen,,https://www.felleskatalogen.no/medisin/apotek/Nesbyen/boots-apotek-nesbyen-nesbyen
"Østre Nesttunv. 16, Postboks 124 Nesttun, 5852 Bergen",delete-alt,60.314119780063095,5.356726725644944,Boots apotek Nesttun,,https://www.felleskatalogen.no/medisin/apotek/Bergen/boots-apotek-nesttun-bergen
"Nordreg. 5, 7011 Trondheim",delete-alt,63.42862622253699,10.398629416711165,Boots apotek Nordre,,https://www.felleskatalogen.no/medisin/apotek/Trondheim/boots-apotek-nordre-trondheim
"Kaien 9, 5600 Norheimsund",delete-alt,60.36986918941867,6.152610471019465,Boots apotek Norheimsund,,https://www.felleskatalogen.no/medisin/apotek/Norheimsund/boots-apotek-norheimsund-norheimsund
"Tyssedalsv. 4, 5750 Odda",delete-alt,60.066666361443126,6.543498759425638,Boots apotek Odda,,https://www.felleskatalogen.no/medisin/apotek/Odda/boots-apotek-odda-odda
"Gauterødv. 6 B, 3154 Tolvsrød",delete-alt,59.272278618506014,10.453801488119419,Boots apotek Olsrød,,https://www.felleskatalogen.no/medisin/apotek/ToEnsberg/boots-apotek-olsroed-toensberg
"Haakon Tvetersv. 94, 0686 Oslo",delete-alt,59.89424777698597,10.848095266566503,Boots apotek Oppsal,,https://www.felleskatalogen.no/medisin/apotek/Oslo/boots-apotek-oppsal-oppsal
"Orkdalsv. 58, 7300 Orkanger",delete-alt,63.30568555149043,9.854588718310325,Boots apotek Orkla,,https://www.felleskatalogen.no/medisin/apotek/Orkanger/boots-apotek-orkla-orkanger
"Sentralhallen Oslo S, Jernbanetorget 1, 0154 Oslo",delete-alt,59.911559926913576,10.74795991216059,Boots apotek Oslo S,,https://www.felleskatalogen.no/medisin/apotek/Oslo/boots-apotek-oslo-s-sentrum
"Porselensv. 14, 3920 Porsgrunn",delete-alt,59.140675495968544,9.630018895909402,Boots apotek Porselensfabrikken,,https://www.felleskatalogen.no/medisin/apotek/Porsgrunn/boots-apotek-porselensfabrikken-porsgrunn
"Rådhusv. 4, 1890 Rakkestad",delete-alt,59.428831234277396,11.347595706486775,Boots apotek Rakkestad,,https://www.felleskatalogen.no/medisin/apotek/Rakkestad/boots-apotek-rakkestad-rakkestad
"Torget 5, 2450 Rena",delete-alt,61.13278117887673,11.367931806117037,Boots apotek Rena,,https://www.felleskatalogen.no/medisin/apotek/Rena/boots-apotek-rena-rena
"Revetal, Postboks 28, 3164 Revetal",delete-alt,59.37107751253233,10.262702523640012,Boots apotek Revetal,,https://www.felleskatalogen.no/medisin/apotek/Revetal/boots-apotek-revetal-revetal
"Ingeborg Aasv. 2, Postboks 3629 Risvollan, 7431 Trondheim",delete-alt,63.39252210752204,10.427830106505645,Boots apotek Risvollan,,https://www.felleskatalogen.no/medisin/apotek/Trondheim/boots-apotek-risvollan-trondheim
"Rygge Storsenter, Carlbergv. 2, 1525 Moss",delete-alt,59.41765584633371,10.677897185842564,Boots apotek Rygge Storsenter,,https://www.felleskatalogen.no/medisin/apotek/Moss/boots-apotek-rygge-storsenter-moss
"Gladbakkv. 2 B, 2070 Råholt",delete-alt,60.279422497254274,11.181459634878705,Boots apotek Råholt,,https://www.felleskatalogen.no/medisin/apotek/RaAholt/boots-apotek-raaholt-raaholt
"Holdbergsg. 15, 4306 Sandnes",delete-alt,58.85055447514258,5.7405598545307175,Boots apotek Samarit,,https://www.felleskatalogen.no/medisin/apotek/Sandnes/boots-apotek-samarit-sandnes
"Sandsv. 2, Postboks 43, 4239 Sand",delete-alt,59.48448784452784,6.256427357187127,Boots apotek Sand,,https://www.felleskatalogen.no/medisin/apotek/Sand/boots-apotek-sand-sand
"Kosteg. 1, 3070 Sande",delete-alt,59.58660757636898,10.215121826235222,Boots apotek Sande,,https://www.felleskatalogen.no/medisin/apotek/Sande/boots-apotek-sande-sande
"Aurdalslia 14, 5253 Bergen",delete-alt,60.30441510038472,5.286931910136855,Boots apotek Sandsli,,https://www.felleskatalogen.no/medisin/apotek/Bergen/boots-apotek-sandsli-bergen
"Amfi Kragerø, 3766 Sannidal",delete-alt,58.896323335025585,9.281666538416728,Boots apotek Sannidal,,https://www.felleskatalogen.no/medisin/apotek/Sannidal/boots-apotek-sannidal-sannidal
"Sartorv. 12, Postboks 73, 5341 Straume",delete-alt,60.355352512184346,5.128009846848809,Boots apotek Sartor Storsenter,,https://www.felleskatalogen.no/medisin/apotek/Straume/boots-apotek-sartor-storsenter-straume
"Reier Søbstads v. 3, 7078 Saupstad",delete-alt,63.36335174852072,10.342828048793454,Boots apotek Saupstad,,https://www.felleskatalogen.no/medisin/apotek/Saupstad/boots-apotek-saupstad-saupstad
"Nestansringen 10, 7580 Selbu",delete-alt,63.22114362156995,11.046451932853708,Boots apotek Selbu,,https://www.felleskatalogen.no/medisin/apotek/Selbu/boots-apotek-selbu-selbu
"Sjøkanten Senter, Verkstedv. 7, 9406 Harstad",delete-alt,68.79348244134495,16.543094409197167,Boots apotek Sjøkanten,,https://www.felleskatalogen.no/medisin/apotek/Harstad/boots-apotek-sjoekanten-harstad
"Rådhuset, 7353 Børsa",delete-alt,63.32392175058734,10.071912452001325,Boots apotek Skaun,,https://www.felleskatalogen.no/medisin/apotek/Skaun/boots-apotek-skaun-skaun
"Furuv. 1, 2020 Skedsmokorset",delete-alt,59.999866529189475,11.048126662616614,Boots apotek Skedsmokorset,,https://www.felleskatalogen.no/medisin/apotek/Skedsmokorset/boots-apotek-skedsmokorset-skedsmokorset
"Jernbanesvingen 6, 1400 Ski",delete-alt,59.71889945664902,10.843593784034582,Boots apotek Ski Storsenter,,https://www.felleskatalogen.no/medisin/apotek/Ski/boots-apotek-ski-storsenter-ski
"Nordensv. 15, 2013 Skjetten",delete-alt,59.965607596377794,11.00150275380193,Boots apotek Skjetten,,https://www.felleskatalogen.no/medisin/apotek/Skjetten/boots-apotek-skjetten-skjetten
"Karenslyst Allé 9, 0278 Oslo",delete-alt,59.924087195601324,10.68492861696945,Boots apotek Skøyen,,https://www.felleskatalogen.no/medisin/apotek/Oslo/boots-apotek-skoeyen-skoeyen
"Slemdal Senter, Stasjonsv. 2-4, Postboks 65 Slemdal, 0710 Oslo",delete-alt,59.9521715761088,10.691193967659537,Boots apotek Slemdal,,https://www.felleskatalogen.no/medisin/apotek/Oslo/boots-apotek-slemdal-slemdal
"Kirkealleen 1, Postboks 123, 3470 Slemmestad",delete-alt,59.77709561714614,10.482705549729953,Boots apotek Slemmestad,,https://www.felleskatalogen.no/medisin/apotek/Slemmestad/boots-apotek-slemmestad-slemmestad
"Solakrossen 13, Postboks 16, 4097 Sola",delete-alt,58.88156872224142,5.645059848760957,Boots apotek Sola,,https://www.felleskatalogen.no/medisin/apotek/Sola/boots-apotek-sola-sola
"Henrik Ibsensg. 90, 0255 Oslo",delete-alt,59.91320337846805,10.715390689024533,Boots apotek Solli,,https://www.felleskatalogen.no/medisin/apotek/Oslo/boots-apotek-solli-sentrum
"Skibsgården, Strandg. 12, 8400 Sortland",delete-alt,68.6919988846873,15.419406054716776,Boots apotek Sortland,,https://www.felleskatalogen.no/medisin/apotek/Sortland/boots-apotek-sortland-sortland
"Sartor Storsenter, Postboks 254, 5342 Straume",delete-alt,60.3596468339316,5.117782730877114,Boots apotek Sotra,,https://www.felleskatalogen.no/medisin/apotek/Straume/boots-apotek-sotra-straume
"Krokatjønnv. 11 A, 5147 Fyllingsdalen",delete-alt,60.35114272860527,5.278693769032178,Boots apotek Spelhaugen,,https://www.felleskatalogen.no/medisin/apotek/Bergen/boots-apotek-spelhaugen-bergen
"Stange Bruk, Romedalsv. 4, Postboks 43, 2335 Stange",delete-alt,60.72176063802129,11.203038378332899,Boots apotek Stange Bruk,,https://www.felleskatalogen.no/medisin/apotek/Stange/boots-apotek-stange-bruk-stange
"Kjøpmannsg. 28, Postboks 100, 7501 Stjørdal",delete-alt,63.46677390283379,10.91497080200703,Boots apotek Stjørdal,,https://www.felleskatalogen.no/medisin/apotek/StjoErdal/boots-apotek-stjoerdal-stjoerdal
"Storo Storsenter, Vitaminv. 7-9, 0485 Oslo",delete-alt,59.95141958714121,10.775915514682373,Boots apotek Storo,,https://www.felleskatalogen.no/medisin/apotek/Oslo/boots-apotek-storo-storo
"Strømmen Storsenter, Støperiv. 5, Postboks 138, 2011 Strømmen",delete-alt,59.950757281343186,11.006052994390721,Boots apotek Strømmen,,https://www.felleskatalogen.no/medisin/apotek/StroEmmen/boots-apotek-stroemmen-stroemmen
"Strømsø Torg 9, 3044 Drammen",delete-alt,59.73879213615165,10.195457856554908,Boots apotek Strømsø,,https://www.felleskatalogen.no/medisin/apotek/Drammen/boots-apotek-stroemsoe-drammen
"Bjørnstjerne Bjørnsonsg. 60, 3044 Drammen",delete-alt,59.736683189667964,10.211855411932657,Boots apotek Strømsø Senter,,https://www.felleskatalogen.no/medisin/apotek/Drammen/boots-apotek-stroemsoe-senter-drammen
"AMFI Surnadal, Ørav. 4, 6650 Surnadal",delete-alt,62.97063505409082,8.721708453128159,Boots apotek Surnadal,,https://www.felleskatalogen.no/medisin/apotek/Surnadal/boots-apotek-surnadal-surnadal
"AMFI Moss, Prinsensg. 6, Postboks 389, 1502 Moss",delete-alt,59.43719678451551,10.66674427315824,Boots apotek Svanen - Moss,,https://www.felleskatalogen.no/medisin/apotek/Moss/boots-apotek-svanen-moss-moss
"Svebergv. 3, 7550 Hommelvik",delete-alt,63.41807694597315,10.7533750704764,Boots apotek Sveberg,,https://www.felleskatalogen.no/medisin/apotek/Malvik/boots-apotek-sveberg-malvik
"Svelvik Nærsenter, Storg. 92, 3060 Svelvik",delete-alt,59.61245127350096,10.406008871332448,Boots apotek Svelvik,,https://www.felleskatalogen.no/medisin/apotek/Svelvik/boots-apotek-svelvik-svelvik
"Fransåsv. 2, Postboks 34, 3476 Sætre",delete-alt,59.67751291316866,10.527879369618876,Boots apotek Sætre,,https://www.felleskatalogen.no/medisin/apotek/Hurum/boots-apotek-saetre-hurum
"Storg. 30, 3611 Kongsberg",delete-alt,59.66903991047358,9.655775995565081,Boots apotek Sølvkronen,,https://www.felleskatalogen.no/medisin/apotek/Kongsberg/boots-apotek-soelvkronen-kongsberg
"Villav. 2, Postboks 8, 1921 Sørumsand",delete-alt,59.98638986165514,11.24325097594602,Boots apotek Sørumsand,,https://www.felleskatalogen.no/medisin/apotek/SoErum/boots-apotek-soerumsand-soerum
"Ankerplassen, Skibmannsv. 3, 4056 Tananger",delete-alt,58.93560952561277,5.581345913245367,Boots apotek Tananger,,https://www.felleskatalogen.no/medisin/apotek/Tananger/boots-apotek-tananger-tananger
"Ivar Lykkes v. 1, 7075 Tiller",delete-alt,63.35722985569503,10.377439826521469,Boots apotek Tiller,,https://www.felleskatalogen.no/medisin/apotek/Tiller/boots-apotek-tiller-tiller
"Tolvsrødsenteret, Valløv. 56 B, 3152 Tolvsrød",delete-alt,59.273249377072226,10.470153912188627,Boots apotek Tolvsrød,,https://www.felleskatalogen.no/medisin/apotek/ToEnsberg/boots-apotek-tolvsroed-toensberg
"Stokmov. 2, 7500 Stjørdal",delete-alt,63.467405600086224,10.914876450286396,Boots apotek Torgkvartalet,,https://www.felleskatalogen.no/medisin/apotek/StjoErdal/boots-apotek-torgkvartalet-stjoerdal
"Triaden Lørenskog Storsenter, Gamlev. 88, 1476 Rasta",delete-alt,59.921575044031634,10.955902443183483,Boots apotek Triaden,,https://www.felleskatalogen.no/medisin/apotek/LoErenskog/boots-apotek-triaden-loerenskog
"Domus Tynset, Brug. 20, 2500 Tynset",delete-alt,62.280744978552384,10.769592723236979,Boots apotek Tynset,,https://www.felleskatalogen.no/medisin/apotek/Tynset/boots-apotek-tynset-tynset
"Hageg. 28, 0653 Oslo",delete-alt,59.9184288694058,10.773437274128758,Boots apotek Tøyen,,https://www.felleskatalogen.no/medisin/apotek/Oslo/boots-apotek-toeyen-toeyen
"Jessheim Storsenter, Storg. 6, 2050 Jessheim",delete-alt,60.142200151524044,11.167032836883992,Boots apotek Ullensaker,,https://www.felleskatalogen.no/medisin/apotek/Jessheim/boots-apotek-ullensaker-jessheim
"Valentinlyst Senter, Anders Estenstadsv. 18, 7450 Trondheim",delete-alt,63.42499878224597,10.44798338920593,Boots apotek Valentinlyst,,https://www.felleskatalogen.no/medisin/apotek/Trondheim/boots-apotek-valentinlyst-trondheim
"Sentrumsv. 41, 4700 Vennesla",delete-alt,58.26955637832516,7.969357997987691,Boots apotek Vennesla,,https://www.felleskatalogen.no/medisin/apotek/Vennesla/boots-apotek-vennesla-vennesla
"Nordg. 13, 7650 Verdal",delete-alt,63.79015773023659,11.487239964874725,Boots apotek Verdal,,https://www.felleskatalogen.no/medisin/apotek/Verdal/boots-apotek-verdal-verdal
"Sentrumsv. 7, Postboks 78, 1540 Vestby",delete-alt,59.60154726010953,10.747087514500006,Boots apotek Vestby,,https://www.felleskatalogen.no/medisin/apotek/Vestby/boots-apotek-vestby-vestby
"Ruseløkkv. 26, 0251 Oslo",delete-alt,59.91115803181758,10.727891595616256,Boots Apotek Via Vika,,https://www.felleskatalogen.no/medisin/apotek/Oslo/boots-apotek-via-vika-sentrum
"Vikav. 15 A, Postboks 4, 2312 Ottestad",delete-alt,60.78181179912912,11.108956983923656,Boots apotek Vikasenteret,,https://www.felleskatalogen.no/medisin/apotek/Stange/boots-apotek-vikasenteret-stange
"Skonnertv. 16, 4624 Kristiansand",delete-alt,58.109308455599255,7.965605923862214,Boots apotek Vågsbygd,,https://www.felleskatalogen.no/medisin/apotek/Kristiansand/boots-apotek-vaagsbygd-kristiansand
"Vålgutua 204, 2436 Våler i Solør",delete-alt,60.670430491239244,11.829617765549518,Boots apotek Våler,,https://www.felleskatalogen.no/medisin/apotek/VaAler_i_SoloEr/boots-apotek-vaaler-vaaler-i-soloer
"Myren 12, 3570 Ål",delete-alt,60.634580185039155,8.564500677585103,Boots apotek Ål,,https://www.felleskatalogen.no/medisin/apotek/AAl/boots-apotek-aal-aal
"Årvollv. 17-21, 0590 Oslo",delete-alt,59.942454594934155,10.80675118096161,Boots apotek Årvoll,,https://www.felleskatalogen.no/medisin/apotek/Oslo/boots-apotek-aarvoll-bjerke
"Rådhusplassen 29-30, 1430 Ås",delete-alt,59.66304090699191,10.787105610624579,Boots apotek Ås,,https://www.felleskatalogen.no/medisin/apotek/AAs/boots-apotek-aas-aas
"Åsane Senter 20, 5116 Ulset",delete-alt,60.46925275276728,5.319914911177323,Boots apotek Åsane,,https://www.felleskatalogen.no/medisin/apotek/Bergen/boots-apotek-aasane-bergen
"Skipperg. 11, Postboks 576, 5501 Haugesund",delete-alt,59.41263781792629,5.267100838452548,Boots apotek Ørnen - Haugesund,,https://www.felleskatalogen.no/medisin/apotek/Haugesund/boots-apotek-oernen-haugesund-haugesund
"Dikev. 28, 1661 Fredrikstad",delete-alt,59.24925279465658,10.990137452588197,Boots apotek Østfoldhallen,,https://www.felleskatalogen.no/medisin/apotek/Fredrikstad/boots-apotek-oestfoldhallen-fredrikstad
"Hunderv. 17, 2636 Øyer",delete-alt,61.23223850172003,10.439775975980513,Boots apotek Øyer,,https://www.felleskatalogen.no/medisin/apotek/OEyer/boots-apotek-oeyer-oeyer
"Reidar Kobros v. 5, 0370 Oslo",delete-alt,59.939536541381635,10.702324563573969,Diakonhjemmet Sykehusapotek,,https://www.felleskatalogen.no/medisin/apotek/Oslo/diakonhjemmet-sykehusapotek-vinderen
"Prestegårdskogen 2, 5210 Os",delete-alt,60.20364252564757,5.45488668235174,Ditt Apotek Amfi Os,,https://www.felleskatalogen.no/medisin/apotek/Os/ditt-apotek-amfi-os-os
"Vetrlidsallmenningen 11, 5014 Bergen",delete-alt,60.3934830685561,5.322928367824435,Ditt Apotek Bergen Brygge,,https://www.felleskatalogen.no/medisin/apotek/Bergen/ditt-apotek-bergen-brygge-bergen
"Torgg. 1, 2317 Hamar",delete-alt,60.79121356014927,11.079701850465725,Ditt Apotek Grandsenteret,,https://www.felleskatalogen.no/medisin/apotek/Hamar/ditt-apotek-grandsenteret-hamar
"Hellsenteret, Sandfærhus, 7500 Stjørdal",delete-alt,63.44579183875624,10.91478904805987,Ditt Apotek Hell - Stjørdal,,https://www.felleskatalogen.no/medisin/apotek/StjoErdal/ditt-apotek-hell-stjoerdal-stjoerdal
"Torsetv. 575 A, 3560 Hemsedal",delete-alt,60.863595888659624,8.556075090892358,Ditt Apotek Hemsedal,,https://www.felleskatalogen.no/medisin/apotek/Hemsedal/ditt-apotek-hemsedal-hemsedal
"Operag. 18, 0194 Oslo",delete-alt,59.91082895721559,10.751003528891596,Ditt Apotek Opera,,https://www.felleskatalogen.no/medisin/apotek/Oslo/ditt-apotek-opera-sentrum
"Fridtjof Nansens plass 5, 0160 Oslo",delete-alt,59.91410664736001,10.731194325191167,Ditt Apotek Rådhuset,,https://www.felleskatalogen.no/medisin/apotek/Oslo/ditt-apotek-raadhuset-sentrum
"Sentrum 50, 3630 Rødberg",delete-alt,60.26859586243899,8.940350581314826,Ditt Apotek Rødberg,,https://www.felleskatalogen.no/medisin/apotek/RoEdberg/ditt-apotek-roedberg-roedberg
"Hoffsv. 92, 0377 Oslo",delete-alt,59.93411535189158,10.67803815971042,Ditt Apotek Smestad,,https://www.felleskatalogen.no/medisin/apotek/Oslo/ditt-apotek-smestad-smestad
"Jønsrudv. 2, 2315 Hamar",delete-alt,60.805703719385114,11.041216862132629,Ditt Apotek Storhamarsenter,,https://www.felleskatalogen.no/medisin/apotek/Hamar/ditt-apotek-storhamarsenter-hamar
"Strømsv. 76, 2010 Strømmen",delete-alt,59.94576376919752,11.007426381125265,Ditt Apotek Strømmen,,https://www.felleskatalogen.no/medisin/apotek/StroEmmen/ditt-apotek-stroemmen-stroemmen
"Svinesundparken 3 B, 1788 Halden",delete-alt,59.13157450067849,11.276685566056361,Ditt Apotek Svinesundparken,,https://www.felleskatalogen.no/medisin/apotek/Halden/ditt-apotek-svinesundparken-halden
"Nils Henrik Abelsv. 2 B, 0851 Oslo",delete-alt,59.94294226276821,10.729782215184045,Ditt Apotek Ullevål Hageby,,https://www.felleskatalogen.no/medisin/apotek/Oslo/ditt-apotek-ullevaal-hageby-ullevaal-hageby
"Grindbråten 1, 1484 Hakadal",delete-alt,60.08691388355885,10.871062244451462,Ditt Apotek Åneby,,https://www.felleskatalogen.no/medisin/apotek/Nittedal/ditt-apotek-aaneby-nittedal
"Hurumv. 49 A, 3474 Asker",delete-alt,59.70616936649952,10.519612365183823,Ditt Apotek Åros,,https://www.felleskatalogen.no/medisin/apotek/Asker/ditt-apotek-aaros-asker
"Drotningsvik senter, 5179 Godvik",delete-alt,60.37091391333984,5.189113617987825,Drotningsvik apotek,,https://www.felleskatalogen.no/medisin/apotek/Bergen/drotningsvik-apotek-bergen
"Vollane 1, 5105 Eidsvåg",delete-alt,60.438457892894206,5.3104925320003575,Eidsvåg apotek,,https://www.felleskatalogen.no/medisin/apotek/Bergen/eidsvaag-apotek-bergen
"Tov. 49, 1540 Vestby",delete-alt,59.573851496488146,10.747667677944065,Farmasiet,,https://www.felleskatalogen.no/medisin/apotek/Vestby/farmasiet-vestby
"Fokussenteret, Storg. 90, 4877 Grimstad",delete-alt,58.34798438046309,8.5815942856987,Fokus Apotek og Bandasjist,,https://www.felleskatalogen.no/medisin/apotek/Grimstad/fokus-apotek-og-bandasjist-grimstad
"Karoline Kristiansensv. 5, 0661 Oslo",delete-alt,59.91833373619132,10.79561589056222,Fyrstikktorget apotek,,https://www.felleskatalogen.no/medisin/apotek/Oslo/fyrstikktorget-apotek-helsfyr
"Sandnesv. 11, 4330 Sandnes",delete-alt,58.76737074284136,5.869542344734313,Gjesdal apotek,,https://www.felleskatalogen.no/medisin/apotek/AAlgaArd/gjesdal-apotek-aalgaard
"Andebu sentrum 24, Postboks 1634, 3206 Sandefjord",delete-alt,59.30210524632323,10.181523306509812,Gokstad apotek - Andebu,,https://www.felleskatalogen.no/medisin/apotek/Sandefjord/gokstad-apotek-andebu-sandefjord
"Kilg. 9, Postboks 1634, c​/​o Gokstadapotekene AS, 3206 Sandefjord",delete-alt,59.12561535986232,10.233920159673575,Gokstad apotek - Brygga,,https://www.felleskatalogen.no/medisin/apotek/Sandefjord/gokstad-apotek-brygga-sandefjord
"Kilg. 25, Postboks 1634 Kilen, 3206 Sandefjord",delete-alt,59.12444579780779,10.246374634210762,Gokstad apotek - Kilen,,https://www.felleskatalogen.no/medisin/apotek/Sandefjord/gokstad-apotek-kilen-sandefjord
"Release Arena, Nygårdsv. 84, Postboks 1634, 3206 Sandefjord",delete-alt,59.13986880418211,10.177407788701144,Gokstad apotek - Pindsle,,https://www.felleskatalogen.no/medisin/apotek/Sandefjord/gokstad-apotek-pindsle-sandefjord
"Hystadv. 290, 3231 Sandefjord",delete-alt,59.09210866496503,10.208617294631997,Gokstad apotek - Åsane,,https://www.felleskatalogen.no/medisin/apotek/Sandefjord/gokstad-apotek-aasane-sandefjord
"Raufossv. 221, 2827 Hunndalen",delete-alt,60.78286016250019,10.647293768609366,Hunndalen apotek,,https://www.felleskatalogen.no/medisin/apotek/Hunndalen/hunndalen-apotek-hunndalen
"Hognestadv. 90, 4340 Bryne",delete-alt,58.7171187831561,5.656004352996177,Håland apotek,,https://www.felleskatalogen.no/medisin/apotek/Bryne/haaland-apotek-bryne
"Hans Hygensg. 1, Postboks 50, 6991 Høyanger",delete-alt,61.219258919091104,6.064222733335671,Høyanger apotek,,https://www.felleskatalogen.no/medisin/apotek/HoEyanger/hoeyanger-apotek-hoeyanger
"K. K. Kleppesv. 2, 4352 Kleppe",delete-alt,58.77717186677354,5.625463429651478,Klepp apotek,,https://www.felleskatalogen.no/medisin/apotek/Kleppe/klepp-apotek-kleppe
"Bernåsbakken 2, 3032 Drammen",delete-alt,59.71643292252298,10.145504728555485,Konnerud apotek,,https://www.felleskatalogen.no/medisin/apotek/Drammen/konnerud-apotek-drammen
"Røyslivegen 4, 2611 Lillehammer",delete-alt,61.101683194397644,10.499732671568662,Lillehammer apotek,,https://www.felleskatalogen.no/medisin/apotek/Lillehammer/lillehammer-apotek-lillehammer
"Jerikov. 3, 1067 Oslo",delete-alt,59.93376406561404,10.888398836093069,Lindeberg apotek,,https://www.felleskatalogen.no/medisin/apotek/Oslo/lindeberg-apotek-lindeberg
"Rådhusv. 14, Postboks 144, 4520 Lindesnes",delete-alt,58.0880490453362,7.304304110859557,Lindesnes apotek,,https://www.felleskatalogen.no/medisin/apotek/Vigeland/lindesnes-apotek-vigeland
"Lovisenberg Diakonale Sykehus AS, Besøksadresse:, Lovisenbergg. 17, 0456 Oslo, Postadresse:, Postboks 4970 Nydalen, 0440 Oslo",delete-alt,59.93028683821535,10.746982516784072,Lovisenberg sykehusapotek,,https://www.felleskatalogen.no/medisin/apotek/Oslo/lovisenberg-sykehusapotek-st-hanshaugen-
"Sjøv. 14, 8410 Lødingen",delete-alt,68.4163652153338,15.984867246814591,Lødingen apotek,,https://www.felleskatalogen.no/medisin/apotek/LoEdingen/loedingen-apotek-loedingen
